325.000, 0.126	325.000, 0.116	325.000, 0.134	325.000, 0.176	325.000, 0.104	325.000, 0.124	325.000, 0.568	325.000, 0.156	325.000, 0.151	325.000, 0.155
787.000, 0.187	787.000, 0.279	787.000, 0.387	787.000, 0.387	787.000, 0.117	787.000, 0.342	787.000, 0.149	787.000, 0.267	787.000, 0.293	787.000, 0.275
788.000, 0.186	788.000, 0.279	788.000, 0.386	788.000, 0.387	788.000, 0.116	788.000, 0.341	788.000, 0.148	788.000, 0.267	788.000, 0.292	788.000, 0.274
789.000, 0.186	789.000, 0.279	789.000, 0.386	789.000, 0.387	789.000, 0.116	789.000, 0.341	789.000, 0.148	789.000, 0.267	789.000, 0.292	789.000, 0.274
790.000, 0.186	790.000, 0.278	790.000, 0.386	790.000, 0.387	790.000, 0.116	790.000, 0.341	790.000, 0.148	790.000, 0.268	790.000, 0.292	790.000, 0.274
791.000, 0.186	791.000, 0.279	791.000, 0.386	791.000, 0.387	791.000, 0.116	791.000, 0.341	791.000, 0.148	791.000, 0.268	791.000, 0.293	791.000, 0.274
792.000, 0.187	792.000, 0.279	792.000, 0.386	792.000, 0.387	792.000, 0.116	792.000, 0.341	792.000, 0.149	792.000, 0.269	792.000, 0.293	792.000, 0.275
793.000, 0.187	793.000, 0.279	793.000, 0.386	793.000, 0.387	793.000, 0.116	793.000, 0.342	793.000, 0.149	793.000, 0.269	793.000, 0.293	793.000, 0.275
794.000, 0.186	794.000, 0.279	794.000, 0.386	794.000, 0.387	794.000, 0.116	794.000, 0.341	794.000, 0.148	794.000, 0.269	794.000, 0.293	794.000, 0.275
795.000, 0.186	795.000, 0.279	795.000, 0.385	795.000, 0.388	795.000, 0.116	795.000, 0.341	795.000, 0.147	795.000, 0.269	795.000, 0.293	795.000, 0.274
796.000, 0.186	796.000, 0.279	796.000, 0.385	796.000, 0.387	796.000, 0.116	796.000, 0.341	796.000, 0.147	796.000, 0.269	796.000, 0.293	796.000, 0.274
797.000, 0.186	797.000, 0.278	797.000, 0.384	797.000, 0.387	797.000, 0.115	797.000, 0.341	797.000, 0.146	797.000, 0.269	797.000, 0.293	797.000, 0.274
798.000, 0.186	798.000, 0.278	798.000, 0.384	798.000, 0.387	798.000, 0.115	798.000, 0.340	798.000, 0.146	798.000, 0.269	798.000, 0.293	798.000, 0.274
799.000, 0.185	799.000, 0.278	799.000, 0.385	799.000, 0.387	799.000, 0.115	799.000, 0.340	799.000, 0.146	799.000, 0.269	799.000, 0.293	799.000, 0.274
800.000, 0.186	800.000, 0.278	800.000, 0.385	800.000, 0.388	800.000, 0.115	800.000, 0.340	800.000, 0.145	800.000, 0.269	800.000, 0.293	800.000, 0.274
801.000, 0.186	801.000, 0.278	801.000, 0.384	801.000, 0.388	801.000, 0.115	801.000, 0.340	801.000, 0.145	801.000, 0.269	801.000, 0.292	801.000, 0.274
802.000, 0.187	802.000, 0.278	802.000, 0.384	802.000, 0.388	802.000, 0.115	802.000, 0.340	802.000, 0.145	802.000, 0.270	802.000, 0.293	802.000, 0.274
803.000, 0.187	803.000, 0.279	803.000, 0.385	803.000, 0.388	803.000, 0.115	803.000, 0.340	803.000, 0.146	803.000, 0.270	803.000, 0.294	803.000, 0.275
804.000, 0.187	804.000, 0.279	804.000, 0.384	804.000, 0.389	804.000, 0.115	804.000, 0.341	804.000, 0.147	804.000, 0.271	804.000, 0.294	804.000, 0.275
805.000, 0.187	805.000, 0.278	805.000, 0.384	805.000, 0.389	805.000, 0.115	805.000, 0.341	805.000, 0.147	805.000, 0.272	805.000, 0.294	805.000, 0.275
806.000, 0.186	806.000, 0.278	806.000, 0.383	806.000, 0.388	806.000, 0.114	806.000, 0.340	806.000, 0.146	806.000, 0.271	806.000, 0.293	806.000, 0.274
807.000, 0.186	807.000, 0.277	807.000, 0.383	807.000, 0.388	807.000, 0.114	807.000, 0.339	807.000, 0.145	807.000, 0.271	807.000, 0.293	807.000, 0.274
808.000, 0.186	808.000, 0.277	808.000, 0.382	808.000, 0.388	808.000, 0.114	808.000, 0.339	808.000, 0.144	808.000, 0.271	808.000, 0.293	808.000, 0.274
809.000, 0.187	809.000, 0.278	809.000, 0.383	809.000, 0.388	809.000, 0.114	809.000, 0.340	809.000, 0.144	809.000, 0.271	809.000, 0.294	809.000, 0.275
810.000, 0.187	810.000, 0.278	810.000, 0.382	810.000, 0.388	810.000, 0.114	810.000, 0.340	810.000, 0.142	810.000, 0.271	810.000, 0.293	810.000, 0.275
811.000, 0.186	811.000, 0.276	811.000, 0.381	811.000, 0.387	811.000, 0.113	811.000, 0.338	811.000, 0.139	811.000, 0.269	811.000, 0.292	811.000, 0.273
812.000, 0.185	812.000, 0.276	812.000, 0.382	812.000, 0.388	812.000, 0.113	812.000, 0.338	812.000, 0.137	812.000, 0.268	812.000, 0.292	812.000, 0.273
813.000, 0.185	813.000, 0.276	813.000, 0.382	813.000, 0.388	813.000, 0.112	813.000, 0.338	813.000, 0.136	813.000, 0.267	813.000, 0.292	813.000, 0.273
814.000, 0.186	814.000, 0.276	814.000, 0.380	814.000, 0.387	814.000, 0.113	814.000, 0.338	814.000, 0.134	814.000, 0.267	814.000, 0.292	814.000, 0.274
815.000, 0.187	815.000, 0.277	815.000, 0.380	815.000, 0.387	815.000, 0.113	815.000, 0.338	815.000, 0.133	815.000, 0.267	815.000, 0.292	815.000, 0.275
816.000, 0.187	816.000, 0.277	816.000, 0.382	816.000, 0.388	816.000, 0.113	816.000, 0.338	816.000, 0.133	816.000, 0.268	816.000, 0.294	816.000, 0.275
817.000, 0.187	817.000, 0.278	817.000, 0.382	817.000, 0.389	817.000, 0.114	817.000, 0.338	817.000, 0.134	817.000, 0.269	817.000, 0.294	817.000, 0.275
818.000, 0.187	818.000, 0.278	818.000, 0.382	818.000, 0.389	818.000, 0.114	818.000, 0.338	818.000, 0.135	818.000, 0.270	818.000, 0.293	818.000, 0.274
819.000, 0.186	819.000, 0.277	819.000, 0.381	819.000, 0.389	819.000, 0.113	819.000, 0.338	819.000, 0.136	819.000, 0.270	819.000, 0.293	819.000, 0.274
820.000, 0.187	820.000, 0.278	820.000, 0.381	820.000, 0.390	820.000, 0.114	820.000, 0.339	820.000, 0.137	820.000, 0.271	820.000, 0.293	820.000, 0.275
821.000, 0.187	821.000, 0.278	821.000, 0.381	821.000, 0.390	821.000, 0.114	821.000, 0.339	821.000, 0.136	821.000, 0.271	821.000, 0.294	821.000, 0.275
822.000, 0.186	822.000, 0.277	822.000, 0.380	822.000, 0.389	822.000, 0.113	822.000, 0.337	822.000, 0.135	822.000, 0.271	822.000, 0.293	822.000, 0.274
823.000, 0.187	823.000, 0.277	823.000, 0.380	823.000, 0.390	823.000, 0.113	823.000, 0.338	823.000, 0.135	823.000, 0.271	823.000, 0.294	823.000, 0.274
824.000, 0.187	824.000, 0.277	824.000, 0.381	824.000, 0.390	824.000, 0.113	824.000, 0.339	824.000, 0.137	824.000, 0.272	824.000, 0.294	824.000, 0.274
825.000, 0.187	825.000, 0.277	825.000, 0.381	825.000, 0.390	825.000, 0.112	825.000, 0.339	825.000, 0.137	825.000, 0.273	825.000, 0.293	825.000, 0.275
826.000, 0.186	826.000, 0.277	826.000, 0.380	826.000, 0.390	826.000, 0.112	826.000, 0.337	826.000, 0.136	826.000, 0.273	826.000, 0.293	826.000, 0.274
827.000, 0.187	827.000, 0.277	827.000, 0.379	827.000, 0.390	827.000, 0.113	827.000, 0.336	827.000, 0.135	827.000, 0.272	827.000, 0.293	827.000, 0.273
828.000, 0.187	828.000, 0.277	828.000, 0.379	828.000, 0.390	828.000, 0.113	828.000, 0.337	828.000, 0.135	828.000, 0.272	828.000, 0.294	828.000, 0.273
829.000, 0.187	829.000, 0.277	829.000, 0.380	829.000, 0.391	829.000, 0.113	829.000, 0.337	829.000, 0.136	829.000, 0.273	829.000, 0.295	829.000, 0.274
830.000, 0.188	830.000, 0.278	830.000, 0.381	830.000, 0.391	830.000, 0.114	830.000, 0.338	830.000, 0.137	830.000, 0.276	830.000, 0.296	830.000, 0.275
831.000, 0.186	831.000, 0.277	831.000, 0.380	831.000, 0.391	831.000, 0.112	831.000, 0.337	831.000, 0.136	831.000, 0.275	831.000, 0.294	831.000, 0.274
832.000, 0.186	832.000, 0.277	832.000, 0.379	832.000, 0.391	832.000, 0.112	832.000, 0.337	832.000, 0.136	832.000, 0.275	832.000, 0.294	832.000, 0.274
833.000, 0.189	833.000, 0.278	833.000, 0.381	833.000, 0.393	833.000, 0.114	833.000, 0.338	833.000, 0.139	833.000, 0.276	833.000, 0.296	833.000, 0.275
834.000, 0.188	834.000, 0.278	834.000, 0.380	834.000, 0.392	834.000, 0.113	834.000, 0.338	834.000, 0.139	834.000, 0.277	834.000, 0.296	834.000, 0.275
835.000, 0.187	835.000, 0.277	835.000, 0.380	835.000, 0.392	835.000, 0.113	835.000, 0.337	835.000, 0.139	835.000, 0.277	835.000, 0.296	835.000, 0.275
836.000, 0.188	836.000, 0.278	836.000, 0.380	836.000, 0.393	836.000, 0.113	836.000, 0.338	836.000, 0.140	836.000, 0.278	836.000, 0.297	836.000, 0.276
837.000, 0.188	837.000, 0.278	837.000, 0.380	837.000, 0.393	837.000, 0.113	837.000, 0.338	837.000, 0.140	837.000, 0.279	837.000, 0.297	837.000, 0.275
838.000, 0.188	838.000, 0.277	838.000, 0.379	838.000, 0.393	838.000, 0.113	838.000, 0.337	838.000, 0.140	838.000, 0.279	838.000, 0.296	838.000, 0.275
839.000, 0.188	839.000, 0.278	839.000, 0.380	839.000, 0.394	839.000, 0.114	839.000, 0.339	839.000, 0.140	839.000, 0.279	839.000, 0.296	839.000, 0.275
840.000, 0.188	840.000, 0.277	840.000, 0.380	840.000, 0.394	840.000, 0.114	840.000, 0.338	840.000, 0.140	840.000, 0.279	840.000, 0.297	840.000, 0.275
841.000, 0.187	841.000, 0.276	841.000, 0.379	841.000, 0.393	841.000, 0.113	841.000, 0.336	841.000, 0.140	841.000, 0.279	841.000, 0.296	841.000, 0.273
842.000, 0.186	842.000, 0.276	842.000, 0.378	842.000, 0.393	842.000, 0.111	842.000, 0.336	842.000, 0.139	842.000, 0.279	842.000, 0.296	842.000, 0.273
843.000, 0.186	843.000, 0.276	843.000, 0.378	843.000, 0.394	843.000, 0.111	843.000, 0.337	843.000, 0.140	843.000, 0.279	843.000, 0.296	843.000, 0.274
844.000, 0.188	844.000, 0.277	844.000, 0.379	844.000, 0.395	844.000, 0.113	844.000, 0.339	844.000, 0.141	844.000, 0.281	844.000, 0.298	844.000, 0.275
845.000, 0.188	845.000, 0.277	845.000, 0.379	845.000, 0.395	845.000, 0.113	845.000, 0.338	845.000, 0.141	845.000, 0.282	845.000, 0.298	845.000, 0.275
846.000, 0.187	846.000, 0.277	846.000, 0.378	846.000, 0.395	846.000, 0.113	846.000, 0.337	846.000, 0.141	846.000, 0.281	846.000, 0.297	846.000, 0.274
847.000, 0.188	847.000, 0.277	847.000, 0.379	847.000, 0.395	847.000, 0.113	847.000, 0.337	847.000, 0.141	847.000, 0.281	847.000, 0.297	847.000, 0.275
848.000, 0.189	848.000, 0.277	848.000, 0.379	848.000, 0.395	848.000, 0.113	848.000, 0.337	848.000, 0.141	848.000, 0.282	848.000, 0.298	848.000, 0.275
849.000, 0.188	849.000, 0.277	849.000, 0.378	849.000, 0.394	849.000, 0.111	849.000, 0.337	849.000, 0.141	849.000, 0.282	849.000, 0.297	849.000, 0.275
850.000, 0.188	850.000, 0.276	850.000, 0.377	850.000, 0.394	850.000, 0.111	850.000, 0.336	850.000, 0.140	850.000, 0.282	850.000, 0.296	850.000, 0.274
851.000, 0.188	851.000, 0.276	851.000, 0.377	851.000, 0.395	851.000, 0.111	851.000, 0.336	851.000, 0.140	851.000, 0.282	851.000, 0.297	851.000, 0.274
852.000, 0.189	852.000, 0.277	852.000, 0.378	852.000, 0.395	852.000, 0.113	852.000, 0.337	852.000, 0.141	852.000, 0.283	852.000, 0.298	852.000, 0.275
853.000, 0.189	853.000, 0.277	853.000, 0.378	853.000, 0.395	853.000, 0.114	853.000, 0.337	853.000, 0.141	853.000, 0.284	853.000, 0.298	853.000, 0.276
854.000, 0.188	854.000, 0.276	854.000, 0.377	854.000, 0.395	854.000, 0.113	854.000, 0.337	854.000, 0.140	854.000, 0.283	854.000, 0.298	854.000, 0.275
855.000, 0.188	855.000, 0.276	855.000, 0.376	855.000, 0.394	855.000, 0.111	855.000, 0.336	855.000, 0.139	855.000, 0.283	855.000, 0.297	855.000, 0.274
856.000, 0.187	856.000, 0.277	856.000, 0.376	856.000, 0.395	856.000, 0.111	856.000, 0.336	856.000, 0.139	856.000, 0.283	856.000, 0.297	856.000, 0.274
857.000, 0.187	857.000, 0.277	857.000, 0.377	857.000, 0.397	857.000, 0.112	857.000, 0.336	857.000, 0.141	857.000, 0.284	857.000, 0.298	857.000, 0.274
858.000, 0.188	858.000, 0.277	858.000, 0.377	858.000, 0.397	858.000, 0.111	858.000, 0.337	858.000, 0.141	858.000, 0.284	858.000, 0.300	858.000, 0.275
859.000, 0.188	859.000, 0.277	859.000, 0.377	859.000, 0.397	859.000, 0.111	859.000, 0.338	859.000, 0.141	859.000, 0.284	859.000, 0.300	859.000, 0.275
860.000, 0.188	860.000, 0.277	860.000, 0.377	860.000, 0.397	860.000, 0.112	860.000, 0.338	860.000, 0.140	860.000, 0.285	860.000, 0.299	860.000, 0.276
861.000, 0.188	861.000, 0.277	861.000, 0.377	861.000, 0.397	861.000, 0.111	861.000, 0.337	861.000, 0.139	861.000, 0.287	861.000, 0.299	861.000, 0.275
862.000, 0.188	862.000, 0.276	862.000, 0.376	862.000, 0.397	862.000, 0.111	862.000, 0.336	862.000, 0.139	862.000, 0.287	862.000, 0.299	862.000, 0.274
863.000, 0.188	863.000, 0.276	863.000, 0.375	863.000, 0.396	863.000, 0.111	863.000, 0.335	863.000, 0.139	863.000, 0.285	863.000, 0.298	863.000, 0.273
864.000, 0.188	864.000, 0.276	864.000, 0.375	864.000, 0.396	864.000, 0.112	864.000, 0.335	864.000, 0.139	864.000, 0.286	864.000, 0.299	864.000, 0.274
865.000, 0.189	865.000, 0.275	865.000, 0.375	865.000, 0.396	865.000, 0.112	865.000, 0.337	865.000, 0.139	865.000, 0.287	865.000, 0.300	865.000, 0.274
866.000, 0.189	866.000, 0.275	866.000, 0.375	866.000, 0.397	866.000, 0.112	866.000, 0.336	866.000, 0.139	866.000, 0.286	866.000, 0.299	866.000, 0.275
867.000, 0.190	867.000, 0.276	867.000, 0.376	867.000, 0.397	867.000, 0.112	867.000, 0.336	867.000, 0.139	867.000, 0.286	867.000, 0.299	867.000, 0.276
868.000, 0.190	868.000, 0.277	868.000, 0.376	868.000, 0.398	868.000, 0.112	868.000, 0.336	868.000, 0.139	868.000, 0.288	868.000, 0.299	868.000, 0.276
869.000, 0.189	869.000, 0.277	869.000, 0.376	869.000, 0.398	869.000, 0.110	869.000, 0.336	869.000, 0.138	869.000, 0.288	869.000, 0.300	869.000, 0.274
870.000, 0.188	870.000, 0.276	870.000, 0.376	870.000, 0.397	870.000, 0.110	870.000, 0.336	870.000, 0.137	870.000, 0.287	870.000, 0.299	870.000, 0.274
871.000, 0.188	871.000, 0.276	871.000, 0.376	871.000, 0.397	871.000, 0.112	871.000, 0.336	871.000, 0.138	871.000, 0.287	871.000, 0.299	871.000, 0.275
872.000, 0.190	872.000, 0.276	872.000, 0.377	872.000, 0.398	872.000, 0.112	872.000, 0.337	872.000, 0.139	872.000, 0.288	872.000, 0.299	872.000, 0.276
873.000, 0.191	873.000, 0.277	873.000, 0.377	873.000, 0.399	873.000, 0.112	873.000, 0.337	873.000, 0.138	873.000, 0.288	873.000, 0.300	873.000, 0.276
874.000, 0.189	874.000, 0.277	874.000, 0.375	874.000, 0.399	874.000, 0.111	874.000, 0.335	874.000, 0.138	874.000, 0.287	874.000, 0.300	874.000, 0.275
875.000, 0.187	875.000, 0.276	875.000, 0.374	875.000, 0.398	875.000, 0.111	875.000, 0.334	875.000, 0.137	875.000, 0.287	875.000, 0.300	875.000, 0.275
876.000, 0.187	876.000, 0.276	876.000, 0.374	876.000, 0.398	876.000, 0.110	876.000, 0.334	876.000, 0.137	876.000, 0.287	876.000, 0.298	876.000, 0.275
877.000, 0.188	877.000, 0.276	877.000, 0.374	877.000, 0.398	877.000, 0.110	877.000, 0.334	877.000, 0.138	877.000, 0.287	877.000, 0.299	877.000, 0.275
878.000, 0.189	878.000, 0.276	878.000, 0.375	878.000, 0.399	878.000, 0.111	878.000, 0.335	878.000, 0.137	878.000, 0.288	878.000, 0.300	878.000, 0.275
879.000, 0.189	879.000, 0.276	879.000, 0.375	879.000, 0.400	879.000, 0.112	879.000, 0.335	879.000, 0.136	879.000, 0.289	879.000, 0.301	879.000, 0.275
880.000, 0.188	880.000, 0.276	880.000, 0.375	880.000, 0.399	880.000, 0.112	880.000, 0.335	880.000, 0.135	880.000, 0.290	880.000, 0.300	880.000, 0.275
881.000, 0.187	881.000, 0.276	881.000, 0.374	881.000, 0.399	881.000, 0.110	881.000, 0.335	881.000, 0.134	881.000, 0.289	881.000, 0.299	881.000, 0.274
882.000, 0.187	882.000, 0.276	882.000, 0.373	882.000, 0.400	882.000, 0.109	882.000, 0.334	882.000, 0.134	882.000, 0.288	882.000, 0.298	882.000, 0.274
883.000, 0.189	883.000, 0.278	883.000, 0.374	883.000, 0.402	883.000, 0.111	883.000, 0.335	883.000, 0.136	883.000, 0.290	883.000, 0.300	883.000, 0.275
884.000, 0.190	884.000, 0.280	884.000, 0.374	884.000, 0.403	884.000, 0.113	884.000, 0.335	884.000, 0.137	884.000, 0.291	884.000, 0.302	884.000, 0.277
885.000, 0.188	885.000, 0.276	885.000, 0.373	885.000, 0.401	885.000, 0.110	885.000, 0.334	885.000, 0.135	885.000, 0.289	885.000, 0.300	885.000, 0.275
886.000, 0.188	886.000, 0.275	886.000, 0.373	886.000, 0.400	886.000, 0.109	886.000, 0.334	886.000, 0.135	886.000, 0.289	886.000, 0.300	886.000, 0.275
887.000, 0.190	887.000, 0.277	887.000, 0.374	887.000, 0.401	887.000, 0.112	887.000, 0.335	887.000, 0.136	887.000, 0.291	887.000, 0.301	887.000, 0.276
888.000, 0.190	888.000, 0.277	888.000, 0.375	888.000, 0.401	888.000, 0.112	888.000, 0.335	888.000, 0.135	888.000, 0.290	888.000, 0.302	888.000, 0.275
889.000, 0.190	889.000, 0.277	889.000, 0.374	889.000, 0.401	889.000, 0.111	889.000, 0.335	889.000, 0.133	889.000, 0.290	889.000, 0.302	889.000, 0.275
890.000, 0.189	890.000, 0.277	890.000, 0.373	890.000, 0.402	890.000, 0.109	890.000, 0.333	890.000, 0.131	890.000, 0.290	890.000, 0.301	890.000, 0.275
891.000, 0.187	891.000, 0.275	891.000, 0.371	891.000, 0.401	891.000, 0.108	891.000, 0.331	891.000, 0.130	891.000, 0.289	891.000, 0.298	891.000, 0.275
892.000, 0.186	892.000, 0.273	892.000, 0.371	892.000, 0.399	892.000, 0.108	892.000, 0.330	892.000, 0.129	892.000, 0.287	892.000, 0.296	892.000, 0.273
893.000, 0.186	893.000, 0.275	893.000, 0.371	893.000, 0.398	893.000, 0.108	893.000, 0.331	893.000, 0.128	893.000, 0.284	893.000, 0.297	893.000, 0.273
894.000, 0.187	894.000, 0.276	894.000, 0.372	894.000, 0.399	894.000, 0.107	894.000, 0.330	894.000, 0.126	894.000, 0.285	894.000, 0.299	894.000, 0.274
895.000, 0.188	895.000, 0.275	895.000, 0.371	895.000, 0.402	895.000, 0.107	895.000, 0.329	895.000, 0.125	895.000, 0.286	895.000, 0.300	895.000, 0.275
896.000, 0.186	896.000, 0.273	896.000, 0.369	896.000, 0.400	896.000, 0.107	896.000, 0.327	896.000, 0.124	896.000, 0.283	896.000, 0.297	896.000, 0.272
897.000, 0.186	897.000, 0.273	897.000, 0.370	897.000, 0.400	897.000, 0.108	897.000, 0.328	897.000, 0.123	897.000, 0.282	897.000, 0.297	897.000, 0.272
898.000, 0.189	898.000, 0.275	898.000, 0.374	898.000, 0.401	898.000, 0.110	898.000, 0.332	898.000, 0.121	898.000, 0.286	898.000, 0.300	898.000, 0.274
899.000, 0.187	899.000, 0.275	899.000, 0.373	899.000, 0.402	899.000, 0.109	899.000, 0.330	899.000, 0.120	899.000, 0.285	899.000, 0.300	899.000, 0.274
900.000, 0.186	900.000, 0.275	900.000, 0.370	900.000, 0.401	900.000, 0.108	900.000, 0.327	900.000, 0.120	900.000, 0.284	900.000, 0.299	900.000, 0.273
901.000, 0.187	901.000, 0.275	901.000, 0.369	901.000, 0.402	901.000, 0.110	901.000, 0.329	901.000, 0.122	901.000, 0.284	901.000, 0.299	901.000, 0.273
902.000, 0.187	902.000, 0.275	902.000, 0.369	902.000, 0.401	902.000, 0.109	902.000, 0.329	902.000, 0.122	902.000, 0.283	902.000, 0.298	902.000, 0.273
903.000, 0.186	903.000, 0.275	903.000, 0.370	903.000, 0.401	903.000, 0.107	903.000, 0.328	903.000, 0.120	903.000, 0.283	903.000, 0.296	903.000, 0.273
904.000, 0.189	904.000, 0.276	904.000, 0.369	904.000, 0.401	904.000, 0.108	904.000, 0.330	904.000, 0.122	904.000, 0.286	904.000, 0.298	904.000, 0.272
905.000, 0.189	905.000, 0.276	905.000, 0.369	905.000, 0.402	905.000, 0.109	905.000, 0.330	905.000, 0.122	905.000, 0.287	905.000, 0.299	905.000, 0.272
906.000, 0.187	906.000, 0.275	906.000, 0.369	906.000, 0.403	906.000, 0.108	906.000, 0.329	906.000, 0.120	906.000, 0.286	906.000, 0.299	906.000, 0.272
907.000, 0.189	907.000, 0.274	907.000, 0.370	907.000, 0.402	907.000, 0.107	907.000, 0.330	907.000, 0.119	907.000, 0.286	907.000, 0.299	907.000, 0.273
908.000, 0.190	908.000, 0.275	908.000, 0.372	908.000, 0.401	908.000, 0.109	908.000, 0.330	908.000, 0.118	908.000, 0.287	908.000, 0.300	908.000, 0.275
909.000, 0.191	909.000, 0.276	909.000, 0.372	909.000, 0.403	909.000, 0.111	909.000, 0.331	909.000, 0.118	909.000, 0.287	909.000, 0.301	909.000, 0.276
910.000, 0.190	910.000, 0.274	910.000, 0.370	910.000, 0.403	910.000, 0.108	910.000, 0.327	910.000, 0.116	910.000, 0.285	910.000, 0.300	910.000, 0.274
911.000, 0.189	911.000, 0.273	911.000, 0.369	911.000, 0.403	911.000, 0.105	911.000, 0.324	911.000, 0.115	911.000, 0.284	911.000, 0.299	911.000, 0.273
912.000, 0.190	912.000, 0.274	912.000, 0.369	912.000, 0.401	912.000, 0.108	912.000, 0.328	912.000, 0.118	912.000, 0.286	912.000, 0.301	912.000, 0.274
913.000, 0.189	913.000, 0.274	913.000, 0.369	913.000, 0.401	913.000, 0.107	913.000, 0.329	913.000, 0.118	913.000, 0.286	913.000, 0.301	913.000, 0.273
914.000, 0.188	914.000, 0.273	914.000, 0.368	914.000, 0.401	914.000, 0.105	914.000, 0.327	914.000, 0.116	914.000, 0.284	914.000, 0.299	914.000, 0.272
915.000, 0.188	915.000, 0.272	915.000, 0.366	915.000, 0.400	915.000, 0.107	915.000, 0.325	915.000, 0.113	915.000, 0.284	915.000, 0.299	915.000, 0.274
916.000, 0.189	916.000, 0.273	916.000, 0.366	916.000, 0.401	916.000, 0.108	916.000, 0.324	916.000, 0.112	916.000, 0.285	916.000, 0.299	916.000, 0.275
917.000, 0.188	917.000, 0.274	917.000, 0.368	917.000, 0.403	917.000, 0.108	917.000, 0.326	917.000, 0.114	917.000, 0.287	917.000, 0.300	917.000, 0.273
918.000, 0.190	918.000, 0.275	918.000, 0.370	918.000, 0.407	918.000, 0.110	918.000, 0.328	918.000, 0.116	918.000, 0.289	918.000, 0.301	918.000, 0.275
919.000, 0.192	919.000, 0.276	919.000, 0.371	919.000, 0.410	919.000, 0.111	919.000, 0.329	919.000, 0.118	919.000, 0.290	919.000, 0.302	919.000, 0.277
920.000, 0.192	920.000, 0.276	920.000, 0.373	920.000, 0.409	920.000, 0.109	920.000, 0.329	920.000, 0.121	920.000, 0.291	920.000, 0.303	920.000, 0.277
921.000, 0.191	921.000, 0.275	921.000, 0.371	921.000, 0.407	921.000, 0.109	921.000, 0.327	921.000, 0.121	921.000, 0.290	921.000, 0.301	921.000, 0.276
922.000, 0.189	922.000, 0.274	922.000, 0.368	922.000, 0.405	922.000, 0.110	922.000, 0.326	922.000, 0.118	922.000, 0.288	922.000, 0.300	922.000, 0.274
923.000, 0.187	923.000, 0.273	923.000, 0.367	923.000, 0.404	923.000, 0.106	923.000, 0.327	923.000, 0.114	923.000, 0.289	923.000, 0.300	923.000, 0.272
924.000, 0.188	924.000, 0.273	924.000, 0.369	924.000, 0.404	924.000, 0.106	924.000, 0.329	924.000, 0.113	924.000, 0.289	924.000, 0.301	924.000, 0.273
925.000, 0.190	925.000, 0.274	925.000, 0.372	925.000, 0.405	925.000, 0.109	925.000, 0.328	925.000, 0.115	925.000, 0.288	925.000, 0.302	925.000, 0.275
926.000, 0.192	926.000, 0.275	926.000, 0.369	926.000, 0.406	926.000, 0.109	926.000, 0.325	926.000, 0.114	926.000, 0.287	926.000, 0.300	926.000, 0.274
927.000, 0.192	927.000, 0.274	927.000, 0.367	927.000, 0.406	927.000, 0.107	927.000, 0.323	927.000, 0.113	927.000, 0.286	927.000, 0.299	927.000, 0.273
928.000, 0.188	928.000, 0.272	928.000, 0.370	928.000, 0.406	928.000, 0.104	928.000, 0.322	928.000, 0.111	928.000, 0.284	928.000, 0.300	928.000, 0.272
929.000, 0.186	929.000, 0.270	929.000, 0.369	929.000, 0.405	929.000, 0.104	929.000, 0.322	929.000, 0.109	929.000, 0.281	929.000, 0.297	929.000, 0.270
930.000, 0.187	930.000, 0.269	930.000, 0.368	930.000, 0.404	930.000, 0.109	930.000, 0.322	930.000, 0.108	930.000, 0.280	930.000, 0.294	930.000, 0.270
931.000, 0.186	931.000, 0.268	931.000, 0.367	931.000, 0.403	931.000, 0.114	931.000, 0.321	931.000, 0.106	931.000, 0.280	931.000, 0.295	931.000, 0.270
932.000, 0.182	932.000, 0.270	932.000, 0.364	932.000, 0.402	932.000, 0.112	932.000, 0.322	932.000, 0.103	932.000, 0.276	932.000, 0.298	932.000, 0.271
933.000, 0.177	933.000, 0.273	933.000, 0.360	933.000, 0.403	933.000, 0.106	933.000, 0.323	933.000, 0.100	933.000, 0.271	933.000, 0.302	933.000, 0.272
934.000, 0.185	934.000, 0.270	934.000, 0.366	934.000, 0.406	934.000, 0.116	934.000, 0.323	934.000, 0.103	934.000, 0.277	934.000, 0.305	934.000, 0.274
935.000, 0.190	935.000, 0.269	935.000, 0.368	935.000, 0.405	935.000, 0.120	935.000, 0.322	935.000, 0.106	935.000, 0.281	935.000, 0.304	935.000, 0.274
936.000, 0.188	936.000, 0.273	936.000, 0.364	936.000, 0.403	936.000, 0.112	936.000, 0.320	936.000, 0.106	936.000, 0.278	936.000, 0.301	936.000, 0.273
937.000, 0.191	937.000, 0.280	937.000, 0.360	937.000, 0.406	937.000, 0.114	937.000, 0.322	937.000, 0.107	937.000, 0.278	937.000, 0.297	937.000, 0.271
938.000, 0.190	938.000, 0.281	938.000, 0.358	938.000, 0.407	938.000, 0.116	938.000, 0.321	938.000, 0.107	938.000, 0.279	938.000, 0.294	938.000, 0.268
939.000, 0.184	939.000, 0.270	939.000, 0.360	939.000, 0.403	939.000, 0.111	939.000, 0.317	939.000, 0.102	939.000, 0.279	939.000, 0.292	939.000, 0.264
940.000, 0.184	940.000, 0.269	940.000, 0.365	940.000, 0.405	940.000, 0.108	940.000, 0.318	940.000, 0.099	940.000, 0.279	940.000, 0.297	940.000, 0.274
