325.000, 0.090	325.000, 0.088	325.000, 0.089	325.000, 0.084	325.000, 0.078	325.000, 0.081	325.000, 0.106	325.000, 0.107	325.000, 0.117	325.000, 0.120
787.000, 1.113	787.000, 1.162	787.000, 1.155	787.000, 1.155	787.000, 1.152	787.000, 1.186	787.000, 1.152	787.000, 1.012	787.000, 1.071	787.000, 1.154
788.000, 1.112	788.000, 1.163	788.000, 1.155	788.000, 1.156	788.000, 1.153	788.000, 1.187	788.000, 1.152	788.000, 1.012	788.000, 1.071	788.000, 1.155
789.000, 1.112	789.000, 1.164	789.000, 1.156	789.000, 1.157	789.000, 1.155	789.000, 1.188	789.000, 1.152	789.000, 1.013	789.000, 1.072	789.000, 1.155
790.000, 1.115	790.000, 1.166	790.000, 1.158	790.000, 1.158	790.000, 1.156	790.000, 1.189	790.000, 1.153	790.000, 1.014	790.000, 1.073	790.000, 1.157
791.000, 1.117	791.000, 1.167	791.000, 1.159	791.000, 1.159	791.000, 1.157	791.000, 1.190	791.000, 1.155	791.000, 1.015	791.000, 1.075	791.000, 1.159
792.000, 1.118	792.000, 1.169	792.000, 1.160	792.000, 1.160	792.000, 1.158	792.000, 1.191	792.000, 1.157	792.000, 1.016	792.000, 1.075	792.000, 1.160
793.000, 1.119	793.000, 1.169	793.000, 1.161	793.000, 1.161	793.000, 1.159	793.000, 1.192	793.000, 1.157	793.000, 1.017	793.000, 1.076	793.000, 1.160
794.000, 1.119	794.000, 1.170	794.000, 1.162	794.000, 1.161	794.000, 1.160	794.000, 1.193	794.000, 1.157	794.000, 1.018	794.000, 1.077	794.000, 1.160
795.000, 1.120	795.000, 1.170	795.000, 1.163	795.000, 1.162	795.000, 1.160	795.000, 1.193	795.000, 1.159	795.000, 1.018	795.000, 1.077	795.000, 1.161
796.000, 1.121	796.000, 1.171	796.000, 1.164	796.000, 1.164	796.000, 1.161	796.000, 1.195	796.000, 1.160	796.000, 1.019	796.000, 1.078	796.000, 1.163
797.000, 1.122	797.000, 1.173	797.000, 1.165	797.000, 1.165	797.000, 1.162	797.000, 1.196	797.000, 1.160	797.000, 1.021	797.000, 1.080	797.000, 1.164
798.000, 1.122	798.000, 1.173	798.000, 1.165	798.000, 1.165	798.000, 1.163	798.000, 1.197	798.000, 1.160	798.000, 1.021	798.000, 1.080	798.000, 1.164
799.000, 1.123	799.000, 1.174	799.000, 1.165	799.000, 1.165	799.000, 1.163	799.000, 1.197	799.000, 1.161	799.000, 1.021	799.000, 1.081	799.000, 1.164
800.000, 1.123	800.000, 1.174	800.000, 1.166	800.000, 1.166	800.000, 1.163	800.000, 1.198	800.000, 1.162	800.000, 1.022	800.000, 1.081	800.000, 1.164
801.000, 1.124	801.000, 1.174	801.000, 1.166	801.000, 1.166	801.000, 1.163	801.000, 1.198	801.000, 1.162	801.000, 1.023	801.000, 1.081	801.000, 1.165
802.000, 1.125	802.000, 1.176	802.000, 1.167	802.000, 1.167	802.000, 1.164	802.000, 1.199	802.000, 1.163	802.000, 1.024	802.000, 1.081	802.000, 1.166
803.000, 1.126	803.000, 1.178	803.000, 1.169	803.000, 1.169	803.000, 1.167	803.000, 1.200	803.000, 1.165	803.000, 1.026	803.000, 1.083	803.000, 1.168
804.000, 1.126	804.000, 1.177	804.000, 1.169	804.000, 1.169	804.000, 1.167	804.000, 1.200	804.000, 1.165	804.000, 1.026	804.000, 1.084	804.000, 1.167
805.000, 1.126	805.000, 1.176	805.000, 1.169	805.000, 1.169	805.000, 1.167	805.000, 1.200	805.000, 1.164	805.000, 1.025	805.000, 1.084	805.000, 1.167
806.000, 1.128	806.000, 1.178	806.000, 1.170	806.000, 1.170	806.000, 1.168	806.000, 1.202	806.000, 1.166	806.000, 1.026	806.000, 1.085	806.000, 1.169
807.000, 1.128	807.000, 1.179	807.000, 1.171	807.000, 1.171	807.000, 1.168	807.000, 1.203	807.000, 1.167	807.000, 1.027	807.000, 1.086	807.000, 1.170
808.000, 1.129	808.000, 1.179	808.000, 1.172	808.000, 1.172	808.000, 1.168	808.000, 1.203	808.000, 1.167	808.000, 1.028	808.000, 1.086	808.000, 1.171
809.000, 1.129	809.000, 1.180	809.000, 1.172	809.000, 1.172	809.000, 1.169	809.000, 1.203	809.000, 1.168	809.000, 1.028	809.000, 1.087	809.000, 1.170
810.000, 1.129	810.000, 1.180	810.000, 1.171	810.000, 1.172	810.000, 1.169	810.000, 1.203	810.000, 1.168	810.000, 1.028	810.000, 1.087	810.000, 1.170
811.000, 1.128	811.000, 1.180	811.000, 1.171	811.000, 1.172	811.000, 1.169	811.000, 1.202	811.000, 1.168	811.000, 1.027	811.000, 1.087	811.000, 1.171
812.000, 1.127	812.000, 1.179	812.000, 1.170	812.000, 1.171	812.000, 1.168	812.000, 1.202	812.000, 1.167	812.000, 1.027	812.000, 1.086	812.000, 1.170
813.000, 1.127	813.000, 1.178	813.000, 1.170	813.000, 1.170	813.000, 1.167	813.000, 1.202	813.000, 1.166	813.000, 1.027	813.000, 1.085	813.000, 1.169
814.000, 1.128	814.000, 1.178	814.000, 1.171	814.000, 1.170	814.000, 1.168	814.000, 1.203	814.000, 1.165	814.000, 1.027	814.000, 1.084	814.000, 1.168
815.000, 1.130	815.000, 1.180	815.000, 1.173	815.000, 1.171	815.000, 1.169	815.000, 1.204	815.000, 1.167	815.000, 1.028	815.000, 1.085	815.000, 1.169
816.000, 1.132	816.000, 1.183	816.000, 1.174	816.000, 1.174	816.000, 1.171	816.000, 1.205	816.000, 1.169	816.000, 1.030	816.000, 1.087	816.000, 1.170
817.000, 1.132	817.000, 1.183	817.000, 1.175	817.000, 1.174	817.000, 1.172	817.000, 1.206	817.000, 1.170	817.000, 1.031	817.000, 1.088	817.000, 1.172
818.000, 1.133	818.000, 1.184	818.000, 1.176	818.000, 1.175	818.000, 1.173	818.000, 1.206	818.000, 1.170	818.000, 1.032	818.000, 1.089	818.000, 1.173
819.000, 1.134	819.000, 1.185	819.000, 1.176	819.000, 1.175	819.000, 1.173	819.000, 1.206	819.000, 1.171	819.000, 1.032	819.000, 1.090	819.000, 1.174
820.000, 1.132	820.000, 1.183	820.000, 1.175	820.000, 1.175	820.000, 1.172	820.000, 1.206	820.000, 1.170	820.000, 1.031	820.000, 1.090	820.000, 1.174
821.000, 1.131	821.000, 1.182	821.000, 1.174	821.000, 1.175	821.000, 1.171	821.000, 1.206	821.000, 1.170	821.000, 1.031	821.000, 1.089	821.000, 1.172
822.000, 1.133	822.000, 1.183	822.000, 1.175	822.000, 1.176	822.000, 1.172	822.000, 1.207	822.000, 1.171	822.000, 1.032	822.000, 1.090	822.000, 1.172
823.000, 1.135	823.000, 1.187	823.000, 1.179	823.000, 1.179	823.000, 1.175	823.000, 1.210	823.000, 1.175	823.000, 1.035	823.000, 1.092	823.000, 1.175
824.000, 1.137	824.000, 1.190	824.000, 1.181	824.000, 1.181	824.000, 1.177	824.000, 1.212	824.000, 1.177	824.000, 1.037	824.000, 1.095	824.000, 1.178
825.000, 1.137	825.000, 1.188	825.000, 1.180	825.000, 1.180	825.000, 1.177	825.000, 1.211	825.000, 1.176	825.000, 1.037	825.000, 1.094	825.000, 1.179
826.000, 1.136	826.000, 1.187	826.000, 1.179	826.000, 1.180	826.000, 1.176	826.000, 1.210	826.000, 1.175	826.000, 1.037	826.000, 1.093	826.000, 1.178
827.000, 1.136	827.000, 1.187	827.000, 1.179	827.000, 1.180	827.000, 1.175	827.000, 1.210	827.000, 1.175	827.000, 1.037	827.000, 1.092	827.000, 1.176
828.000, 1.136	828.000, 1.187	828.000, 1.179	828.000, 1.180	828.000, 1.175	828.000, 1.211	828.000, 1.174	828.000, 1.036	828.000, 1.094	828.000, 1.177
829.000, 1.137	829.000, 1.188	829.000, 1.180	829.000, 1.181	829.000, 1.176	829.000, 1.212	829.000, 1.176	829.000, 1.037	829.000, 1.095	829.000, 1.178
830.000, 1.138	830.000, 1.188	830.000, 1.181	830.000, 1.182	830.000, 1.179	830.000, 1.212	830.000, 1.177	830.000, 1.038	830.000, 1.096	830.000, 1.178
831.000, 1.138	831.000, 1.189	831.000, 1.181	831.000, 1.181	831.000, 1.179	831.000, 1.213	831.000, 1.177	831.000, 1.039	831.000, 1.095	831.000, 1.178
832.000, 1.138	832.000, 1.189	832.000, 1.181	832.000, 1.182	832.000, 1.179	832.000, 1.214	832.000, 1.177	832.000, 1.039	832.000, 1.096	832.000, 1.179
833.000, 1.140	833.000, 1.191	833.000, 1.182	833.000, 1.184	833.000, 1.180	833.000, 1.215	833.000, 1.179	833.000, 1.041	833.000, 1.097	833.000, 1.181
834.000, 1.141	834.000, 1.192	834.000, 1.184	834.000, 1.185	834.000, 1.181	834.000, 1.216	834.000, 1.179	834.000, 1.040	834.000, 1.098	834.000, 1.182
835.000, 1.141	835.000, 1.193	835.000, 1.185	835.000, 1.185	835.000, 1.181	835.000, 1.216	835.000, 1.179	835.000, 1.041	835.000, 1.099	835.000, 1.182
836.000, 1.141	836.000, 1.193	836.000, 1.184	836.000, 1.185	836.000, 1.181	836.000, 1.216	836.000, 1.179	836.000, 1.043	836.000, 1.099	836.000, 1.182
837.000, 1.141	837.000, 1.193	837.000, 1.184	837.000, 1.185	837.000, 1.181	837.000, 1.216	837.000, 1.180	837.000, 1.044	837.000, 1.099	837.000, 1.182
838.000, 1.141	838.000, 1.194	838.000, 1.184	838.000, 1.185	838.000, 1.181	838.000, 1.217	838.000, 1.180	838.000, 1.044	838.000, 1.100	838.000, 1.183
839.000, 1.142	839.000, 1.195	839.000, 1.186	839.000, 1.186	839.000, 1.182	839.000, 1.218	839.000, 1.182	839.000, 1.045	839.000, 1.101	839.000, 1.184
840.000, 1.143	840.000, 1.195	840.000, 1.187	840.000, 1.187	840.000, 1.183	840.000, 1.219	840.000, 1.183	840.000, 1.045	840.000, 1.102	840.000, 1.185
841.000, 1.144	841.000, 1.195	841.000, 1.187	841.000, 1.187	841.000, 1.184	841.000, 1.220	841.000, 1.183	841.000, 1.045	841.000, 1.102	841.000, 1.185
842.000, 1.144	842.000, 1.196	842.000, 1.187	842.000, 1.187	842.000, 1.184	842.000, 1.221	842.000, 1.183	842.000, 1.046	842.000, 1.103	842.000, 1.186
843.000, 1.145	843.000, 1.196	843.000, 1.188	843.000, 1.188	843.000, 1.185	843.000, 1.220	843.000, 1.184	843.000, 1.046	843.000, 1.103	843.000, 1.187
844.000, 1.145	844.000, 1.195	844.000, 1.187	844.000, 1.188	844.000, 1.184	844.000, 1.220	844.000, 1.184	844.000, 1.046	844.000, 1.103	844.000, 1.187
845.000, 1.146	845.000, 1.196	845.000, 1.188	845.000, 1.189	845.000, 1.186	845.000, 1.221	845.000, 1.185	845.000, 1.047	845.000, 1.104	845.000, 1.188
846.000, 1.147	846.000, 1.197	846.000, 1.189	846.000, 1.190	846.000, 1.189	846.000, 1.224	846.000, 1.186	846.000, 1.049	846.000, 1.105	846.000, 1.188
847.000, 1.147	847.000, 1.198	847.000, 1.191	847.000, 1.191	847.000, 1.189	847.000, 1.224	847.000, 1.187	847.000, 1.050	847.000, 1.105	847.000, 1.189
848.000, 1.147	848.000, 1.199	848.000, 1.191	848.000, 1.191	848.000, 1.188	848.000, 1.224	848.000, 1.187	848.000, 1.050	848.000, 1.106	848.000, 1.189
849.000, 1.147	849.000, 1.199	849.000, 1.191	849.000, 1.191	849.000, 1.187	849.000, 1.223	849.000, 1.186	849.000, 1.049	849.000, 1.106	849.000, 1.189
850.000, 1.148	850.000, 1.200	850.000, 1.191	850.000, 1.192	850.000, 1.189	850.000, 1.225	850.000, 1.188	850.000, 1.050	850.000, 1.107	850.000, 1.191
851.000, 1.148	851.000, 1.200	851.000, 1.192	851.000, 1.192	851.000, 1.189	851.000, 1.226	851.000, 1.189	851.000, 1.052	851.000, 1.107	851.000, 1.192
852.000, 1.147	852.000, 1.199	852.000, 1.192	852.000, 1.191	852.000, 1.188	852.000, 1.224	852.000, 1.188	852.000, 1.051	852.000, 1.106	852.000, 1.190
853.000, 1.146	853.000, 1.198	853.000, 1.191	853.000, 1.190	853.000, 1.187	853.000, 1.222	853.000, 1.185	853.000, 1.050	853.000, 1.105	853.000, 1.187
854.000, 1.146	854.000, 1.198	854.000, 1.191	854.000, 1.189	854.000, 1.188	854.000, 1.222	854.000, 1.185	854.000, 1.050	854.000, 1.105	854.000, 1.187
855.000, 1.150	855.000, 1.202	855.000, 1.193	855.000, 1.193	855.000, 1.193	855.000, 1.226	855.000, 1.191	855.000, 1.053	855.000, 1.108	855.000, 1.191
856.000, 1.151	856.000, 1.202	856.000, 1.193	856.000, 1.194	856.000, 1.192	856.000, 1.226	856.000, 1.191	856.000, 1.053	856.000, 1.109	856.000, 1.191
857.000, 1.149	857.000, 1.200	857.000, 1.191	857.000, 1.191	857.000, 1.189	857.000, 1.223	857.000, 1.188	857.000, 1.052	857.000, 1.107	857.000, 1.188
858.000, 1.149	858.000, 1.200	858.000, 1.191	858.000, 1.191	858.000, 1.189	858.000, 1.224	858.000, 1.187	858.000, 1.052	858.000, 1.108	858.000, 1.189
859.000, 1.149	859.000, 1.200	859.000, 1.192	859.000, 1.192	859.000, 1.190	859.000, 1.225	859.000, 1.187	859.000, 1.052	859.000, 1.108	859.000, 1.189
860.000, 1.149	860.000, 1.201	860.000, 1.193	860.000, 1.193	860.000, 1.190	860.000, 1.226	860.000, 1.188	860.000, 1.052	860.000, 1.108	860.000, 1.189
861.000, 1.150	861.000, 1.202	861.000, 1.194	861.000, 1.193	861.000, 1.192	861.000, 1.227	861.000, 1.190	861.000, 1.054	861.000, 1.109	861.000, 1.192
862.000, 1.151	862.000, 1.203	862.000, 1.195	862.000, 1.193	862.000, 1.192	862.000, 1.228	862.000, 1.191	862.000, 1.055	862.000, 1.110	862.000, 1.193
863.000, 1.151	863.000, 1.201	863.000, 1.193	863.000, 1.192	863.000, 1.191	863.000, 1.225	863.000, 1.189	863.000, 1.055	863.000, 1.109	863.000, 1.191
864.000, 1.151	864.000, 1.202	864.000, 1.194	864.000, 1.193	864.000, 1.191	864.000, 1.225	864.000, 1.190	864.000, 1.054	864.000, 1.109	864.000, 1.191
865.000, 1.151	865.000, 1.204	865.000, 1.195	865.000, 1.194	865.000, 1.193	865.000, 1.226	865.000, 1.191	865.000, 1.054	865.000, 1.109	865.000, 1.191
866.000, 1.151	866.000, 1.204	866.000, 1.196	866.000, 1.195	866.000, 1.195	866.000, 1.226	866.000, 1.191	866.000, 1.054	866.000, 1.109	866.000, 1.190
867.000, 1.151	867.000, 1.203	867.000, 1.195	867.000, 1.195	867.000, 1.194	867.000, 1.227	867.000, 1.191	867.000, 1.054	867.000, 1.109	867.000, 1.190
868.000, 1.152	868.000, 1.203	868.000, 1.195	868.000, 1.194	868.000, 1.193	868.000, 1.228	868.000, 1.192	868.000, 1.055	868.000, 1.110	868.000, 1.192
869.000, 1.152	869.000, 1.203	869.000, 1.195	869.000, 1.194	869.000, 1.194	869.000, 1.228	869.000, 1.192	869.000, 1.056	869.000, 1.111	869.000, 1.192
870.000, 1.153	870.000, 1.203	870.000, 1.196	870.000, 1.195	870.000, 1.194	870.000, 1.228	870.000, 1.192	870.000, 1.056	870.000, 1.113	870.000, 1.193
871.000, 1.153	871.000, 1.204	871.000, 1.197	871.000, 1.197	871.000, 1.194	871.000, 1.230	871.000, 1.193	871.000, 1.057	871.000, 1.114	871.000, 1.194
872.000, 1.154	872.000, 1.206	872.000, 1.197	872.000, 1.197	872.000, 1.195	872.000, 1.229	872.000, 1.193	872.000, 1.058	872.000, 1.115	872.000, 1.194
873.000, 1.154	873.000, 1.207	873.000, 1.196	873.000, 1.198	873.000, 1.196	873.000, 1.229	873.000, 1.193	873.000, 1.059	873.000, 1.115	873.000, 1.194
874.000, 1.154	874.000, 1.206	874.000, 1.196	874.000, 1.197	874.000, 1.196	874.000, 1.230	874.000, 1.194	874.000, 1.057	874.000, 1.114	874.000, 1.195
875.000, 1.152	875.000, 1.204	875.000, 1.196	875.000, 1.196	875.000, 1.194	875.000, 1.229	875.000, 1.192	875.000, 1.056	875.000, 1.111	875.000, 1.193
876.000, 1.150	876.000, 1.202	876.000, 1.194	876.000, 1.194	876.000, 1.191	876.000, 1.226	876.000, 1.190	876.000, 1.056	876.000, 1.109	876.000, 1.190
877.000, 1.152	877.000, 1.204	877.000, 1.194	877.000, 1.196	877.000, 1.193	877.000, 1.227	877.000, 1.192	877.000, 1.058	877.000, 1.111	877.000, 1.193
878.000, 1.153	878.000, 1.205	878.000, 1.195	878.000, 1.197	878.000, 1.194	878.000, 1.229	878.000, 1.193	878.000, 1.058	878.000, 1.112	878.000, 1.194
879.000, 1.151	879.000, 1.204	879.000, 1.196	879.000, 1.197	879.000, 1.193	879.000, 1.228	879.000, 1.191	879.000, 1.058	879.000, 1.113	879.000, 1.192
880.000, 1.152	880.000, 1.204	880.000, 1.198	880.000, 1.198	880.000, 1.195	880.000, 1.230	880.000, 1.192	880.000, 1.060	880.000, 1.114	880.000, 1.194
881.000, 1.153	881.000, 1.205	881.000, 1.199	881.000, 1.198	881.000, 1.196	881.000, 1.230	881.000, 1.193	881.000, 1.060	881.000, 1.115	881.000, 1.195
882.000, 1.152	882.000, 1.204	882.000, 1.196	882.000, 1.195	882.000, 1.194	882.000, 1.228	882.000, 1.191	882.000, 1.058	882.000, 1.112	882.000, 1.194
883.000, 1.153	883.000, 1.204	883.000, 1.196	883.000, 1.195	883.000, 1.194	883.000, 1.226	883.000, 1.192	883.000, 1.058	883.000, 1.112	883.000, 1.194
884.000, 1.155	884.000, 1.205	884.000, 1.197	884.000, 1.197	884.000, 1.195	884.000, 1.227	884.000, 1.193	884.000, 1.059	884.000, 1.114	884.000, 1.194
885.000, 1.154	885.000, 1.204	885.000, 1.197	885.000, 1.197	885.000, 1.194	885.000, 1.227	885.000, 1.193	885.000, 1.058	885.000, 1.115	885.000, 1.193
886.000, 1.153	886.000, 1.204	886.000, 1.197	886.000, 1.197	886.000, 1.193	886.000, 1.228	886.000, 1.193	886.000, 1.057	886.000, 1.114	886.000, 1.193
887.000, 1.152	887.000, 1.205	887.000, 1.198	887.000, 1.199	887.000, 1.194	887.000, 1.229	887.000, 1.193	887.000, 1.057	887.000, 1.113	887.000, 1.193
888.000, 1.153	888.000, 1.206	888.000, 1.197	888.000, 1.196	888.000, 1.195	888.000, 1.230	888.000, 1.193	888.000, 1.058	888.000, 1.113	888.000, 1.193
889.000, 1.154	889.000, 1.207	889.000, 1.197	889.000, 1.196	889.000, 1.195	889.000, 1.230	889.000, 1.193	889.000, 1.059	889.000, 1.114	889.000, 1.194
890.000, 1.155	890.000, 1.206	890.000, 1.198	890.000, 1.201	890.000, 1.196	890.000, 1.231	890.000, 1.194	890.000, 1.060	890.000, 1.114	890.000, 1.195
891.000, 1.153	891.000, 1.203	891.000, 1.196	891.000, 1.198	891.000, 1.194	891.000, 1.229	891.000, 1.193	891.000, 1.060	891.000, 1.112	891.000, 1.193
892.000, 1.150	892.000, 1.201	892.000, 1.194	892.000, 1.194	892.000, 1.192	892.000, 1.227	892.000, 1.192	892.000, 1.059	892.000, 1.111	892.000, 1.191
893.000, 1.150	893.000, 1.201	893.000, 1.194	893.000, 1.195	893.000, 1.191	893.000, 1.228	893.000, 1.190	893.000, 1.058	893.000, 1.112	893.000, 1.191
894.000, 1.148	894.000, 1.200	894.000, 1.193	894.000, 1.194	894.000, 1.190	894.000, 1.226	894.000, 1.187	894.000, 1.055	894.000, 1.110	894.000, 1.188
895.000, 1.147	895.000, 1.197	895.000, 1.190	895.000, 1.192	895.000, 1.188	895.000, 1.224	895.000, 1.186	895.000, 1.052	895.000, 1.108	895.000, 1.187
896.000, 1.149	896.000, 1.201	896.000, 1.192	896.000, 1.194	896.000, 1.190	896.000, 1.226	896.000, 1.189	896.000, 1.056	896.000, 1.109	896.000, 1.191
897.000, 1.149	897.000, 1.202	897.000, 1.193	897.000, 1.196	897.000, 1.191	897.000, 1.227	897.000, 1.189	897.000, 1.057	897.000, 1.109	897.000, 1.192
898.000, 1.148	898.000, 1.200	898.000, 1.192	898.000, 1.196	898.000, 1.192	898.000, 1.227	898.000, 1.187	898.000, 1.055	898.000, 1.108	898.000, 1.188
899.000, 1.150	899.000, 1.204	899.000, 1.195	899.000, 1.195	899.000, 1.193	899.000, 1.226	899.000, 1.189	899.000, 1.060	899.000, 1.110	899.000, 1.191
900.000, 1.152	900.000, 1.206	900.000, 1.198	900.000, 1.195	900.000, 1.193	900.000, 1.226	900.000, 1.192	900.000, 1.063	900.000, 1.113	900.000, 1.192
901.000, 1.152	901.000, 1.202	901.000, 1.197	901.000, 1.196	901.000, 1.191	901.000, 1.224	901.000, 1.191	901.000, 1.059	901.000, 1.112	901.000, 1.189
902.000, 1.150	902.000, 1.199	902.000, 1.194	902.000, 1.194	902.000, 1.188	902.000, 1.221	902.000, 1.188	902.000, 1.054	902.000, 1.110	902.000, 1.188
903.000, 1.149	903.000, 1.200	903.000, 1.193	903.000, 1.193	903.000, 1.189	903.000, 1.222	903.000, 1.187	903.000, 1.053	903.000, 1.110	903.000, 1.190
904.000, 1.153	904.000, 1.209	904.000, 1.200	904.000, 1.198	904.000, 1.196	904.000, 1.230	904.000, 1.193	904.000, 1.061	904.000, 1.116	904.000, 1.196
905.000, 1.155	905.000, 1.209	905.000, 1.199	905.000, 1.199	905.000, 1.197	905.000, 1.231	905.000, 1.194	905.000, 1.064	905.000, 1.116	905.000, 1.195
906.000, 1.152	906.000, 1.202	906.000, 1.193	906.000, 1.195	906.000, 1.193	906.000, 1.227	906.000, 1.190	906.000, 1.060	906.000, 1.112	906.000, 1.191
907.000, 1.155	907.000, 1.204	907.000, 1.195	907.000, 1.196	907.000, 1.193	907.000, 1.229	907.000, 1.190	907.000, 1.061	907.000, 1.111	907.000, 1.192
908.000, 1.155	908.000, 1.206	908.000, 1.198	908.000, 1.198	908.000, 1.195	908.000, 1.231	908.000, 1.191	908.000, 1.062	908.000, 1.112	908.000, 1.192
909.000, 1.152	909.000, 1.204	909.000, 1.196	909.000, 1.197	909.000, 1.197	909.000, 1.229	909.000, 1.191	909.000, 1.062	909.000, 1.113	909.000, 1.190
910.000, 1.149	910.000, 1.204	910.000, 1.194	910.000, 1.194	910.000, 1.195	910.000, 1.227	910.000, 1.191	910.000, 1.058	910.000, 1.110	910.000, 1.187
911.000, 1.148	911.000, 1.205	911.000, 1.193	911.000, 1.192	911.000, 1.194	911.000, 1.226	911.000, 1.191	911.000, 1.056	911.000, 1.109	911.000, 1.187
912.000, 1.150	912.000, 1.208	912.000, 1.197	912.000, 1.195	912.000, 1.197	912.000, 1.230	912.000, 1.190	912.000, 1.062	912.000, 1.117	912.000, 1.191
913.000, 1.151	913.000, 1.208	913.000, 1.199	913.000, 1.199	913.000, 1.198	913.000, 1.229	913.000, 1.192	913.000, 1.064	913.000, 1.119	913.000, 1.193
914.000, 1.152	914.000, 1.205	914.000, 1.197	914.000, 1.201	914.000, 1.197	914.000, 1.224	914.000, 1.194	914.000, 1.063	914.000, 1.116	914.000, 1.193
915.000, 1.151	915.000, 1.204	915.000, 1.194	915.000, 1.197	915.000, 1.195	915.000, 1.224	915.000, 1.191	915.000, 1.060	915.000, 1.112	915.000, 1.194
916.000, 1.150	916.000, 1.203	916.000, 1.192	916.000, 1.194	916.000, 1.192	916.000, 1.225	916.000, 1.189	916.000, 1.058	916.000, 1.110	916.000, 1.191
917.000, 1.150	917.000, 1.203	917.000, 1.193	917.000, 1.194	917.000, 1.189	917.000, 1.227	917.000, 1.190	917.000, 1.059	917.000, 1.109	917.000, 1.186
918.000, 1.152	918.000, 1.202	918.000, 1.194	918.000, 1.197	918.000, 1.190	918.000, 1.227	918.000, 1.191	918.000, 1.060	918.000, 1.109	918.000, 1.187
919.000, 1.153	919.000, 1.203	919.000, 1.197	919.000, 1.200	919.000, 1.193	919.000, 1.227	919.000, 1.192	919.000, 1.061	919.000, 1.111	919.000, 1.189
920.000, 1.154	920.000, 1.206	920.000, 1.198	920.000, 1.199	920.000, 1.197	920.000, 1.228	920.000, 1.194	920.000, 1.061	920.000, 1.114	920.000, 1.190
921.000, 1.152	921.000, 1.207	921.000, 1.197	921.000, 1.198	921.000, 1.196	921.000, 1.228	921.000, 1.193	921.000, 1.062	921.000, 1.115	921.000, 1.192
922.000, 1.150	922.000, 1.206	922.000, 1.196	922.000, 1.197	922.000, 1.193	922.000, 1.229	922.000, 1.191	922.000, 1.063	922.000, 1.114	922.000, 1.194
923.000, 1.148	923.000, 1.204	923.000, 1.195	923.000, 1.198	923.000, 1.195	923.000, 1.229	923.000, 1.190	923.000, 1.059	923.000, 1.113	923.000, 1.190
924.000, 1.149	924.000, 1.203	924.000, 1.195	924.000, 1.198	924.000, 1.196	924.000, 1.229	924.000, 1.191	924.000, 1.058	924.000, 1.113	924.000, 1.191
925.000, 1.152	925.000, 1.203	925.000, 1.196	925.000, 1.199	925.000, 1.196	925.000, 1.229	925.000, 1.192	925.000, 1.061	925.000, 1.115	925.000, 1.196
926.000, 1.152	926.000, 1.206	926.000, 1.196	926.000, 1.197	926.000, 1.195	926.000, 1.228	926.000, 1.191	926.000, 1.062	926.000, 1.115	926.000, 1.194
927.000, 1.151	927.000, 1.204	927.000, 1.194	927.000, 1.195	927.000, 1.192	927.000, 1.227	927.000, 1.190	927.000, 1.062	927.000, 1.112	927.000, 1.192
928.000, 1.149	928.000, 1.198	928.000, 1.191	928.000, 1.194	928.000, 1.189	928.000, 1.227	928.000, 1.189	928.000, 1.061	928.000, 1.109	928.000, 1.192
929.000, 1.150	929.000, 1.198	929.000, 1.190	929.000, 1.196	929.000, 1.190	929.000, 1.225	929.000, 1.186	929.000, 1.061	929.000, 1.109	929.000, 1.187
930.000, 1.152	930.000, 1.202	930.000, 1.192	930.000, 1.198	930.000, 1.193	930.000, 1.226	930.000, 1.184	930.000, 1.060	930.000, 1.110	930.000, 1.181
931.000, 1.154	931.000, 1.205	931.000, 1.195	931.000, 1.197	931.000, 1.195	931.000, 1.234	931.000, 1.189	931.000, 1.056	931.000, 1.108	931.000, 1.185
932.000, 1.150	932.000, 1.205	932.000, 1.191	932.000, 1.195	932.000, 1.195	932.000, 1.231	932.000, 1.188	932.000, 1.056	932.000, 1.104	932.000, 1.186
933.000, 1.144	933.000, 1.200	933.000, 1.184	933.000, 1.191	933.000, 1.191	933.000, 1.217	933.000, 1.181	933.000, 1.059	933.000, 1.098	933.000, 1.182
934.000, 1.143	934.000, 1.195	934.000, 1.186	934.000, 1.182	934.000, 1.177	934.000, 1.213	934.000, 1.177	934.000, 1.055	934.000, 1.090	934.000, 1.171
935.000, 1.144	935.000, 1.189	935.000, 1.185	935.000, 1.178	935.000, 1.176	935.000, 1.213	935.000, 1.170	935.000, 1.049	935.000, 1.087	935.000, 1.168
936.000, 1.145	936.000, 1.187	936.000, 1.179	936.000, 1.182	936.000, 1.191	936.000, 1.216	936.000, 1.163	936.000, 1.045	936.000, 1.088	936.000, 1.175
937.000, 1.154	937.000, 1.198	937.000, 1.192	937.000, 1.193	937.000, 1.190	937.000, 1.221	937.000, 1.176	937.000, 1.053	937.000, 1.085	937.000, 1.173
938.000, 1.153	938.000, 1.200	938.000, 1.194	938.000, 1.191	938.000, 1.183	938.000, 1.224	938.000, 1.182	938.000, 1.053	938.000, 1.086	938.000, 1.171
939.000, 1.133	939.000, 1.182	939.000, 1.171	939.000, 1.171	939.000, 1.178	939.000, 1.218	939.000, 1.170	939.000, 1.040	939.000, 1.093	939.000, 1.174
940.000, 1.130	940.000, 1.178	940.000, 1.162	940.000, 1.169	940.000, 1.175	940.000, 1.208	940.000, 1.171	940.000, 1.042	940.000, 1.092	940.000, 1.175
