325.000, 0.439	325.000, 0.445	325.000, 0.444	325.000, 0.429	325.000, 0.422	325.000, 0.394	325.000, 0.408	325.000, 0.392	325.000, 0.366	325.000, 0.353
787.000, 0.679	787.000, 0.762	787.000, 0.790	787.000, 0.720	787.000, 0.698	787.000, 0.625	787.000, 0.635	787.000, 0.632	787.000, 0.520	787.000, 0.493
788.000, 0.679	788.000, 0.762	788.000, 0.790	788.000, 0.720	788.000, 0.698	788.000, 0.625	788.000, 0.634	788.000, 0.632	788.000, 0.520	788.000, 0.493
789.000, 0.679	789.000, 0.762	789.000, 0.789	789.000, 0.720	789.000, 0.697	789.000, 0.625	789.000, 0.634	789.000, 0.632	789.000, 0.520	789.000, 0.493
790.000, 0.678	790.000, 0.761	790.000, 0.789	790.000, 0.720	790.000, 0.697	790.000, 0.624	790.000, 0.634	790.000, 0.631	790.000, 0.519	790.000, 0.493
791.000, 0.679	791.000, 0.762	791.000, 0.789	791.000, 0.720	791.000, 0.697	791.000, 0.624	791.000, 0.634	791.000, 0.631	791.000, 0.519	791.000, 0.493
792.000, 0.679	792.000, 0.762	792.000, 0.789	792.000, 0.720	792.000, 0.697	792.000, 0.625	792.000, 0.634	792.000, 0.632	792.000, 0.520	792.000, 0.493
793.000, 0.679	793.000, 0.762	793.000, 0.789	793.000, 0.720	793.000, 0.698	793.000, 0.625	793.000, 0.634	793.000, 0.632	793.000, 0.520	793.000, 0.493
794.000, 0.679	794.000, 0.762	794.000, 0.789	794.000, 0.720	794.000, 0.698	794.000, 0.625	794.000, 0.634	794.000, 0.632	794.000, 0.519	794.000, 0.493
795.000, 0.679	795.000, 0.762	795.000, 0.790	795.000, 0.720	795.000, 0.698	795.000, 0.625	795.000, 0.634	795.000, 0.632	795.000, 0.520	795.000, 0.493
796.000, 0.679	796.000, 0.762	796.000, 0.790	796.000, 0.720	796.000, 0.698	796.000, 0.625	796.000, 0.634	796.000, 0.632	796.000, 0.520	796.000, 0.493
797.000, 0.679	797.000, 0.762	797.000, 0.790	797.000, 0.719	797.000, 0.697	797.000, 0.625	797.000, 0.634	797.000, 0.632	797.000, 0.520	797.000, 0.493
798.000, 0.679	798.000, 0.761	798.000, 0.789	798.000, 0.719	798.000, 0.697	798.000, 0.624	798.000, 0.634	798.000, 0.632	798.000, 0.520	798.000, 0.493
799.000, 0.678	799.000, 0.761	799.000, 0.789	799.000, 0.720	799.000, 0.697	799.000, 0.624	799.000, 0.634	799.000, 0.631	799.000, 0.519	799.000, 0.493
800.000, 0.678	800.000, 0.761	800.000, 0.788	800.000, 0.720	800.000, 0.697	800.000, 0.624	800.000, 0.634	800.000, 0.631	800.000, 0.519	800.000, 0.493
801.000, 0.678	801.000, 0.761	801.000, 0.788	801.000, 0.719	801.000, 0.696	801.000, 0.624	801.000, 0.634	801.000, 0.630	801.000, 0.519	801.000, 0.493
802.000, 0.678	802.000, 0.761	802.000, 0.788	802.000, 0.719	802.000, 0.697	802.000, 0.624	802.000, 0.634	802.000, 0.630	802.000, 0.519	802.000, 0.493
803.000, 0.679	803.000, 0.761	803.000, 0.789	803.000, 0.720	803.000, 0.697	803.000, 0.625	803.000, 0.634	803.000, 0.631	803.000, 0.520	803.000, 0.494
804.000, 0.679	804.000, 0.762	804.000, 0.790	804.000, 0.720	804.000, 0.698	804.000, 0.625	804.000, 0.635	804.000, 0.632	804.000, 0.520	804.000, 0.494
805.000, 0.680	805.000, 0.763	805.000, 0.790	805.000, 0.721	805.000, 0.698	805.000, 0.625	805.000, 0.635	805.000, 0.633	805.000, 0.520	805.000, 0.493
806.000, 0.680	806.000, 0.763	806.000, 0.790	806.000, 0.721	806.000, 0.698	806.000, 0.625	806.000, 0.635	806.000, 0.633	806.000, 0.520	806.000, 0.493
807.000, 0.680	807.000, 0.763	807.000, 0.790	807.000, 0.720	807.000, 0.698	807.000, 0.625	807.000, 0.635	807.000, 0.632	807.000, 0.520	807.000, 0.493
808.000, 0.679	808.000, 0.762	808.000, 0.789	808.000, 0.719	808.000, 0.697	808.000, 0.625	808.000, 0.634	808.000, 0.631	808.000, 0.519	808.000, 0.493
809.000, 0.678	809.000, 0.761	809.000, 0.788	809.000, 0.719	809.000, 0.696	809.000, 0.624	809.000, 0.633	809.000, 0.631	809.000, 0.518	809.000, 0.492
810.000, 0.676	810.000, 0.760	810.000, 0.786	810.000, 0.718	810.000, 0.695	810.000, 0.622	810.000, 0.632	810.000, 0.630	810.000, 0.518	810.000, 0.491
811.000, 0.675	811.000, 0.758	811.000, 0.784	811.000, 0.715	811.000, 0.693	811.000, 0.620	811.000, 0.630	811.000, 0.628	811.000, 0.517	811.000, 0.490
812.000, 0.673	812.000, 0.756	812.000, 0.782	812.000, 0.714	812.000, 0.691	812.000, 0.619	812.000, 0.628	812.000, 0.626	812.000, 0.515	812.000, 0.489
813.000, 0.672	813.000, 0.754	813.000, 0.781	813.000, 0.712	813.000, 0.690	813.000, 0.617	813.000, 0.627	813.000, 0.624	813.000, 0.514	813.000, 0.488
814.000, 0.671	814.000, 0.753	814.000, 0.779	814.000, 0.711	814.000, 0.688	814.000, 0.617	814.000, 0.626	814.000, 0.624	814.000, 0.513	814.000, 0.487
815.000, 0.670	815.000, 0.752	815.000, 0.778	815.000, 0.710	815.000, 0.687	815.000, 0.616	815.000, 0.626	815.000, 0.623	815.000, 0.513	815.000, 0.487
816.000, 0.670	816.000, 0.751	816.000, 0.779	816.000, 0.710	816.000, 0.687	816.000, 0.616	816.000, 0.625	816.000, 0.622	816.000, 0.513	816.000, 0.486
817.000, 0.670	817.000, 0.752	817.000, 0.779	817.000, 0.711	817.000, 0.688	817.000, 0.617	817.000, 0.626	817.000, 0.623	817.000, 0.514	817.000, 0.488
818.000, 0.672	818.000, 0.754	818.000, 0.781	818.000, 0.713	818.000, 0.690	818.000, 0.618	818.000, 0.627	818.000, 0.625	818.000, 0.515	818.000, 0.489
819.000, 0.674	819.000, 0.755	819.000, 0.782	819.000, 0.714	819.000, 0.692	819.000, 0.619	819.000, 0.628	819.000, 0.627	819.000, 0.515	819.000, 0.489
820.000, 0.673	820.000, 0.755	820.000, 0.782	820.000, 0.714	820.000, 0.691	820.000, 0.619	820.000, 0.629	820.000, 0.627	820.000, 0.515	820.000, 0.489
821.000, 0.673	821.000, 0.755	821.000, 0.782	821.000, 0.713	821.000, 0.690	821.000, 0.618	821.000, 0.628	821.000, 0.626	821.000, 0.515	821.000, 0.489
822.000, 0.673	822.000, 0.755	822.000, 0.781	822.000, 0.712	822.000, 0.690	822.000, 0.618	822.000, 0.628	822.000, 0.625	822.000, 0.515	822.000, 0.489
823.000, 0.674	823.000, 0.755	823.000, 0.782	823.000, 0.713	823.000, 0.691	823.000, 0.619	823.000, 0.628	823.000, 0.626	823.000, 0.516	823.000, 0.490
824.000, 0.675	824.000, 0.757	824.000, 0.783	824.000, 0.715	824.000, 0.693	824.000, 0.620	824.000, 0.629	824.000, 0.627	824.000, 0.516	824.000, 0.490
825.000, 0.676	825.000, 0.758	825.000, 0.784	825.000, 0.716	825.000, 0.693	825.000, 0.621	825.000, 0.630	825.000, 0.628	825.000, 0.517	825.000, 0.490
826.000, 0.676	826.000, 0.758	826.000, 0.784	826.000, 0.715	826.000, 0.693	826.000, 0.621	826.000, 0.630	826.000, 0.628	826.000, 0.517	826.000, 0.490
827.000, 0.675	827.000, 0.757	827.000, 0.784	827.000, 0.714	827.000, 0.693	827.000, 0.620	827.000, 0.630	827.000, 0.627	827.000, 0.517	827.000, 0.490
828.000, 0.674	828.000, 0.757	828.000, 0.783	828.000, 0.714	828.000, 0.692	828.000, 0.619	828.000, 0.630	828.000, 0.626	828.000, 0.516	828.000, 0.490
829.000, 0.674	829.000, 0.757	829.000, 0.784	829.000, 0.714	829.000, 0.692	829.000, 0.619	829.000, 0.629	829.000, 0.627	829.000, 0.516	829.000, 0.490
830.000, 0.675	830.000, 0.757	830.000, 0.784	830.000, 0.715	830.000, 0.693	830.000, 0.620	830.000, 0.629	830.000, 0.627	830.000, 0.516	830.000, 0.490
831.000, 0.675	831.000, 0.757	831.000, 0.784	831.000, 0.715	831.000, 0.693	831.000, 0.620	831.000, 0.630	831.000, 0.628	831.000, 0.517	831.000, 0.491
832.000, 0.676	832.000, 0.758	832.000, 0.785	832.000, 0.716	832.000, 0.693	832.000, 0.621	832.000, 0.631	832.000, 0.628	832.000, 0.518	832.000, 0.491
833.000, 0.676	833.000, 0.759	833.000, 0.786	833.000, 0.716	833.000, 0.694	833.000, 0.622	833.000, 0.631	833.000, 0.628	833.000, 0.518	833.000, 0.492
834.000, 0.677	834.000, 0.761	834.000, 0.787	834.000, 0.717	834.000, 0.695	834.000, 0.622	834.000, 0.632	834.000, 0.629	834.000, 0.518	834.000, 0.492
835.000, 0.678	835.000, 0.761	835.000, 0.788	835.000, 0.718	835.000, 0.696	835.000, 0.623	835.000, 0.633	835.000, 0.630	835.000, 0.519	835.000, 0.492
836.000, 0.678	836.000, 0.761	836.000, 0.788	836.000, 0.718	836.000, 0.696	836.000, 0.623	836.000, 0.632	836.000, 0.630	836.000, 0.519	836.000, 0.493
837.000, 0.678	837.000, 0.761	837.000, 0.788	837.000, 0.718	837.000, 0.696	837.000, 0.623	837.000, 0.633	837.000, 0.631	837.000, 0.520	837.000, 0.493
838.000, 0.679	838.000, 0.762	838.000, 0.788	838.000, 0.719	838.000, 0.696	838.000, 0.623	838.000, 0.633	838.000, 0.631	838.000, 0.520	838.000, 0.493
839.000, 0.679	839.000, 0.762	839.000, 0.789	839.000, 0.719	839.000, 0.697	839.000, 0.624	839.000, 0.634	839.000, 0.631	839.000, 0.520	839.000, 0.493
840.000, 0.680	840.000, 0.763	840.000, 0.789	840.000, 0.719	840.000, 0.697	840.000, 0.624	840.000, 0.634	840.000, 0.632	840.000, 0.520	840.000, 0.493
841.000, 0.680	841.000, 0.762	841.000, 0.789	841.000, 0.720	841.000, 0.698	841.000, 0.624	841.000, 0.634	841.000, 0.631	841.000, 0.519	841.000, 0.494
842.000, 0.680	842.000, 0.763	842.000, 0.789	842.000, 0.720	842.000, 0.698	842.000, 0.625	842.000, 0.635	842.000, 0.632	842.000, 0.519	842.000, 0.494
843.000, 0.680	843.000, 0.763	843.000, 0.790	843.000, 0.720	843.000, 0.698	843.000, 0.625	843.000, 0.635	843.000, 0.633	843.000, 0.520	843.000, 0.494
844.000, 0.680	844.000, 0.763	844.000, 0.790	844.000, 0.720	844.000, 0.698	844.000, 0.625	844.000, 0.635	844.000, 0.632	844.000, 0.520	844.000, 0.494
845.000, 0.681	845.000, 0.764	845.000, 0.791	845.000, 0.721	845.000, 0.699	845.000, 0.626	845.000, 0.636	845.000, 0.632	845.000, 0.521	845.000, 0.494
846.000, 0.682	846.000, 0.765	846.000, 0.791	846.000, 0.721	846.000, 0.699	846.000, 0.626	846.000, 0.636	846.000, 0.633	846.000, 0.521	846.000, 0.495
847.000, 0.681	847.000, 0.764	847.000, 0.790	847.000, 0.721	847.000, 0.698	847.000, 0.626	847.000, 0.636	847.000, 0.633	847.000, 0.521	847.000, 0.495
848.000, 0.680	848.000, 0.763	848.000, 0.790	848.000, 0.720	848.000, 0.698	848.000, 0.625	848.000, 0.635	848.000, 0.632	848.000, 0.521	848.000, 0.495
849.000, 0.679	849.000, 0.763	849.000, 0.790	849.000, 0.719	849.000, 0.697	849.000, 0.624	849.000, 0.634	849.000, 0.631	849.000, 0.520	849.000, 0.494
850.000, 0.680	850.000, 0.763	850.000, 0.790	850.000, 0.720	850.000, 0.697	850.000, 0.625	850.000, 0.635	850.000, 0.631	850.000, 0.520	850.000, 0.494
851.000, 0.681	851.000, 0.764	851.000, 0.790	851.000, 0.721	851.000, 0.698	851.000, 0.626	851.000, 0.635	851.000, 0.632	851.000, 0.520	851.000, 0.494
852.000, 0.680	852.000, 0.764	852.000, 0.790	852.000, 0.721	852.000, 0.698	852.000, 0.627	852.000, 0.636	852.000, 0.632	852.000, 0.521	852.000, 0.495
853.000, 0.680	853.000, 0.763	853.000, 0.790	853.000, 0.720	853.000, 0.698	853.000, 0.626	853.000, 0.635	853.000, 0.632	853.000, 0.521	853.000, 0.494
854.000, 0.680	854.000, 0.763	854.000, 0.789	854.000, 0.720	854.000, 0.697	854.000, 0.625	854.000, 0.635	854.000, 0.631	854.000, 0.520	854.000, 0.493
855.000, 0.680	855.000, 0.762	855.000, 0.789	855.000, 0.720	855.000, 0.697	855.000, 0.625	855.000, 0.634	855.000, 0.632	855.000, 0.520	855.000, 0.493
856.000, 0.680	856.000, 0.763	856.000, 0.789	856.000, 0.720	856.000, 0.698	856.000, 0.625	856.000, 0.635	856.000, 0.632	856.000, 0.520	856.000, 0.494
857.000, 0.680	857.000, 0.764	857.000, 0.790	857.000, 0.719	857.000, 0.698	857.000, 0.626	857.000, 0.635	857.000, 0.632	857.000, 0.520	857.000, 0.494
858.000, 0.680	858.000, 0.764	858.000, 0.790	858.000, 0.720	858.000, 0.698	858.000, 0.626	858.000, 0.635	858.000, 0.632	858.000, 0.521	858.000, 0.495
859.000, 0.680	859.000, 0.764	859.000, 0.790	859.000, 0.720	859.000, 0.698	859.000, 0.625	859.000, 0.635	859.000, 0.632	859.000, 0.521	859.000, 0.495
860.000, 0.681	860.000, 0.763	860.000, 0.790	860.000, 0.720	860.000, 0.698	860.000, 0.625	860.000, 0.635	860.000, 0.632	860.000, 0.521	860.000, 0.495
861.000, 0.681	861.000, 0.764	861.000, 0.791	861.000, 0.721	861.000, 0.699	861.000, 0.625	861.000, 0.635	861.000, 0.633	861.000, 0.521	861.000, 0.495
862.000, 0.681	862.000, 0.764	862.000, 0.791	862.000, 0.721	862.000, 0.700	862.000, 0.626	862.000, 0.636	862.000, 0.633	862.000, 0.521	862.000, 0.495
863.000, 0.681	863.000, 0.763	863.000, 0.791	863.000, 0.721	863.000, 0.700	863.000, 0.626	863.000, 0.636	863.000, 0.633	863.000, 0.521	863.000, 0.495
864.000, 0.680	864.000, 0.763	864.000, 0.789	864.000, 0.720	864.000, 0.698	864.000, 0.625	864.000, 0.635	864.000, 0.632	864.000, 0.520	864.000, 0.495
865.000, 0.680	865.000, 0.763	865.000, 0.788	865.000, 0.720	865.000, 0.697	865.000, 0.624	865.000, 0.633	865.000, 0.631	865.000, 0.520	865.000, 0.494
866.000, 0.679	866.000, 0.763	866.000, 0.788	866.000, 0.720	866.000, 0.697	866.000, 0.625	866.000, 0.633	866.000, 0.631	866.000, 0.521	866.000, 0.494
867.000, 0.680	867.000, 0.764	867.000, 0.789	867.000, 0.721	867.000, 0.698	867.000, 0.626	867.000, 0.634	867.000, 0.632	867.000, 0.522	867.000, 0.495
868.000, 0.682	868.000, 0.764	868.000, 0.791	868.000, 0.722	868.000, 0.699	868.000, 0.627	868.000, 0.637	868.000, 0.633	868.000, 0.523	868.000, 0.496
869.000, 0.681	869.000, 0.764	869.000, 0.791	869.000, 0.722	869.000, 0.699	869.000, 0.626	869.000, 0.636	869.000, 0.632	869.000, 0.522	869.000, 0.496
870.000, 0.681	870.000, 0.764	870.000, 0.791	870.000, 0.721	870.000, 0.699	870.000, 0.626	870.000, 0.636	870.000, 0.633	870.000, 0.521	870.000, 0.496
871.000, 0.682	871.000, 0.765	871.000, 0.790	871.000, 0.721	871.000, 0.699	871.000, 0.627	871.000, 0.636	871.000, 0.634	871.000, 0.521	871.000, 0.497
872.000, 0.682	872.000, 0.764	872.000, 0.790	872.000, 0.721	872.000, 0.698	872.000, 0.626	872.000, 0.636	872.000, 0.633	872.000, 0.521	872.000, 0.496
873.000, 0.681	873.000, 0.762	873.000, 0.789	873.000, 0.721	873.000, 0.698	873.000, 0.625	873.000, 0.635	873.000, 0.632	873.000, 0.521	873.000, 0.495
874.000, 0.680	874.000, 0.763	874.000, 0.790	874.000, 0.721	874.000, 0.698	874.000, 0.625	874.000, 0.634	874.000, 0.632	874.000, 0.520	874.000, 0.495
875.000, 0.681	875.000, 0.764	875.000, 0.790	875.000, 0.721	875.000, 0.698	875.000, 0.626	875.000, 0.635	875.000, 0.633	875.000, 0.521	875.000, 0.495
876.000, 0.682	876.000, 0.763	876.000, 0.789	876.000, 0.720	876.000, 0.699	876.000, 0.626	876.000, 0.635	876.000, 0.632	876.000, 0.522	876.000, 0.495
877.000, 0.681	877.000, 0.764	877.000, 0.789	877.000, 0.720	877.000, 0.698	877.000, 0.625	877.000, 0.635	877.000, 0.632	877.000, 0.521	877.000, 0.495
878.000, 0.680	878.000, 0.763	878.000, 0.789	878.000, 0.721	878.000, 0.698	878.000, 0.625	878.000, 0.635	878.000, 0.632	878.000, 0.521	878.000, 0.495
879.000, 0.682	879.000, 0.762	879.000, 0.790	879.000, 0.721	879.000, 0.699	879.000, 0.626	879.000, 0.635	879.000, 0.633	879.000, 0.521	879.000, 0.496
880.000, 0.681	880.000, 0.763	880.000, 0.790	880.000, 0.722	880.000, 0.698	880.000, 0.626	880.000, 0.635	880.000, 0.633	880.000, 0.521	880.000, 0.495
881.000, 0.680	881.000, 0.764	881.000, 0.790	881.000, 0.721	881.000, 0.697	881.000, 0.626	881.000, 0.635	881.000, 0.633	881.000, 0.521	881.000, 0.494
882.000, 0.681	882.000, 0.763	882.000, 0.790	882.000, 0.720	882.000, 0.698	882.000, 0.626	882.000, 0.635	882.000, 0.632	882.000, 0.521	882.000, 0.495
883.000, 0.681	883.000, 0.763	883.000, 0.790	883.000, 0.720	883.000, 0.698	883.000, 0.626	883.000, 0.635	883.000, 0.632	883.000, 0.522	883.000, 0.495
884.000, 0.681	884.000, 0.762	884.000, 0.789	884.000, 0.721	884.000, 0.698	884.000, 0.626	884.000, 0.636	884.000, 0.632	884.000, 0.522	884.000, 0.496
885.000, 0.680	885.000, 0.763	885.000, 0.790	885.000, 0.720	885.000, 0.699	885.000, 0.626	885.000, 0.635	885.000, 0.631	885.000, 0.522	885.000, 0.496
886.000, 0.679	886.000, 0.763	886.000, 0.790	886.000, 0.719	886.000, 0.698	886.000, 0.626	886.000, 0.634	886.000, 0.631	886.000, 0.521	886.000, 0.495
887.000, 0.680	887.000, 0.763	887.000, 0.789	887.000, 0.719	887.000, 0.697	887.000, 0.626	887.000, 0.634	887.000, 0.631	887.000, 0.520	887.000, 0.494
888.000, 0.681	888.000, 0.763	888.000, 0.789	888.000, 0.720	888.000, 0.697	888.000, 0.626	888.000, 0.634	888.000, 0.632	888.000, 0.521	888.000, 0.494
889.000, 0.681	889.000, 0.763	889.000, 0.790	889.000, 0.720	889.000, 0.698	889.000, 0.626	889.000, 0.634	889.000, 0.633	889.000, 0.521	889.000, 0.494
890.000, 0.680	890.000, 0.762	890.000, 0.789	890.000, 0.720	890.000, 0.697	890.000, 0.625	890.000, 0.634	890.000, 0.631	890.000, 0.520	890.000, 0.494
891.000, 0.679	891.000, 0.762	891.000, 0.788	891.000, 0.719	891.000, 0.696	891.000, 0.624	891.000, 0.634	891.000, 0.630	891.000, 0.520	891.000, 0.493
892.000, 0.678	892.000, 0.762	892.000, 0.787	892.000, 0.717	892.000, 0.695	892.000, 0.624	892.000, 0.633	892.000, 0.630	892.000, 0.519	892.000, 0.493
893.000, 0.678	893.000, 0.761	893.000, 0.785	893.000, 0.717	893.000, 0.693	893.000, 0.623	893.000, 0.632	893.000, 0.628	893.000, 0.517	893.000, 0.491
894.000, 0.677	894.000, 0.760	894.000, 0.784	894.000, 0.716	894.000, 0.692	894.000, 0.621	894.000, 0.630	894.000, 0.627	894.000, 0.518	894.000, 0.491
895.000, 0.676	895.000, 0.757	895.000, 0.783	895.000, 0.714	895.000, 0.693	895.000, 0.621	895.000, 0.628	895.000, 0.627	895.000, 0.519	895.000, 0.492
896.000, 0.674	896.000, 0.755	896.000, 0.781	896.000, 0.713	896.000, 0.692	896.000, 0.618	896.000, 0.627	896.000, 0.626	896.000, 0.516	896.000, 0.491
897.000, 0.671	897.000, 0.753	897.000, 0.778	897.000, 0.712	897.000, 0.689	897.000, 0.617	897.000, 0.626	897.000, 0.624	897.000, 0.515	897.000, 0.489
898.000, 0.669	898.000, 0.751	898.000, 0.775	898.000, 0.709	898.000, 0.685	898.000, 0.616	898.000, 0.625	898.000, 0.621	898.000, 0.515	898.000, 0.488
899.000, 0.669	899.000, 0.750	899.000, 0.777	899.000, 0.708	899.000, 0.687	899.000, 0.616	899.000, 0.624	899.000, 0.622	899.000, 0.514	899.000, 0.487
900.000, 0.670	900.000, 0.751	900.000, 0.779	900.000, 0.708	900.000, 0.690	900.000, 0.617	900.000, 0.625	900.000, 0.623	900.000, 0.513	900.000, 0.487
901.000, 0.670	901.000, 0.752	901.000, 0.778	901.000, 0.709	901.000, 0.689	901.000, 0.617	901.000, 0.626	901.000, 0.622	901.000, 0.514	901.000, 0.488
902.000, 0.670	902.000, 0.755	902.000, 0.779	902.000, 0.710	902.000, 0.690	902.000, 0.618	902.000, 0.627	902.000, 0.622	902.000, 0.515	902.000, 0.489
903.000, 0.671	903.000, 0.756	903.000, 0.781	903.000, 0.712	903.000, 0.691	903.000, 0.620	903.000, 0.629	903.000, 0.625	903.000, 0.516	903.000, 0.490
904.000, 0.672	904.000, 0.756	904.000, 0.782	904.000, 0.714	904.000, 0.692	904.000, 0.619	904.000, 0.630	904.000, 0.627	904.000, 0.518	904.000, 0.491
905.000, 0.674	905.000, 0.755	905.000, 0.782	905.000, 0.714	905.000, 0.691	905.000, 0.618	905.000, 0.630	905.000, 0.628	905.000, 0.518	905.000, 0.492
906.000, 0.674	906.000, 0.755	906.000, 0.781	906.000, 0.713	906.000, 0.689	906.000, 0.618	906.000, 0.629	906.000, 0.627	906.000, 0.518	906.000, 0.492
907.000, 0.673	907.000, 0.754	907.000, 0.779	907.000, 0.711	907.000, 0.687	907.000, 0.616	907.000, 0.628	907.000, 0.624	907.000, 0.515	907.000, 0.489
908.000, 0.671	908.000, 0.752	908.000, 0.777	908.000, 0.709	908.000, 0.686	908.000, 0.615	908.000, 0.626	908.000, 0.622	908.000, 0.514	908.000, 0.487
909.000, 0.670	909.000, 0.751	909.000, 0.775	909.000, 0.708	909.000, 0.688	909.000, 0.617	909.000, 0.625	909.000, 0.623	909.000, 0.514	909.000, 0.488
910.000, 0.668	910.000, 0.751	910.000, 0.776	910.000, 0.708	910.000, 0.688	910.000, 0.614	910.000, 0.625	910.000, 0.621	910.000, 0.513	910.000, 0.487
911.000, 0.666	911.000, 0.751	911.000, 0.776	911.000, 0.708	911.000, 0.687	911.000, 0.612	911.000, 0.626	911.000, 0.618	911.000, 0.512	911.000, 0.486
912.000, 0.667	912.000, 0.748	912.000, 0.774	912.000, 0.704	912.000, 0.686	912.000, 0.613	912.000, 0.624	912.000, 0.619	912.000, 0.509	912.000, 0.486
913.000, 0.668	913.000, 0.749	913.000, 0.774	913.000, 0.705	913.000, 0.687	913.000, 0.614	913.000, 0.625	913.000, 0.621	913.000, 0.512	913.000, 0.488
914.000, 0.670	914.000, 0.752	914.000, 0.775	914.000, 0.710	914.000, 0.689	914.000, 0.615	914.000, 0.625	914.000, 0.621	914.000, 0.517	914.000, 0.491
915.000, 0.670	915.000, 0.751	915.000, 0.775	915.000, 0.709	915.000, 0.688	915.000, 0.616	915.000, 0.625	915.000, 0.621	915.000, 0.515	915.000, 0.488
916.000, 0.669	916.000, 0.750	916.000, 0.774	916.000, 0.707	916.000, 0.687	916.000, 0.616	916.000, 0.625	916.000, 0.620	916.000, 0.514	916.000, 0.487
917.000, 0.669	917.000, 0.751	917.000, 0.775	917.000, 0.706	917.000, 0.687	917.000, 0.615	917.000, 0.626	917.000, 0.619	917.000, 0.515	917.000, 0.487
918.000, 0.671	918.000, 0.752	918.000, 0.777	918.000, 0.707	918.000, 0.687	918.000, 0.616	918.000, 0.626	918.000, 0.621	918.000, 0.514	918.000, 0.488
919.000, 0.672	919.000, 0.753	919.000, 0.779	919.000, 0.710	919.000, 0.688	919.000, 0.617	919.000, 0.626	919.000, 0.624	919.000, 0.515	919.000, 0.489
920.000, 0.673	920.000, 0.754	920.000, 0.780	920.000, 0.712	920.000, 0.689	920.000, 0.616	920.000, 0.627	920.000, 0.625	920.000, 0.517	920.000, 0.490
921.000, 0.672	921.000, 0.755	921.000, 0.781	921.000, 0.714	921.000, 0.691	921.000, 0.618	921.000, 0.628	921.000, 0.625	921.000, 0.517	921.000, 0.491
922.000, 0.672	922.000, 0.757	922.000, 0.782	922.000, 0.714	922.000, 0.692	922.000, 0.621	922.000, 0.628	922.000, 0.626	922.000, 0.517	922.000, 0.492
923.000, 0.674	923.000, 0.758	923.000, 0.784	923.000, 0.712	923.000, 0.692	923.000, 0.621	923.000, 0.629	923.000, 0.625	923.000, 0.516	923.000, 0.491
924.000, 0.675	924.000, 0.757	924.000, 0.784	924.000, 0.711	924.000, 0.691	924.000, 0.620	924.000, 0.629	924.000, 0.624	924.000, 0.516	924.000, 0.491
925.000, 0.673	925.000, 0.755	925.000, 0.784	925.000, 0.712	925.000, 0.690	925.000, 0.619	925.000, 0.631	925.000, 0.622	925.000, 0.517	925.000, 0.492
926.000, 0.673	926.000, 0.755	926.000, 0.784	926.000, 0.713	926.000, 0.690	926.000, 0.618	926.000, 0.630	926.000, 0.623	926.000, 0.516	926.000, 0.490
927.000, 0.671	927.000, 0.754	927.000, 0.780	927.000, 0.711	927.000, 0.687	927.000, 0.615	927.000, 0.626	927.000, 0.623	927.000, 0.514	927.000, 0.488
928.000, 0.665	928.000, 0.750	928.000, 0.773	928.000, 0.704	928.000, 0.682	928.000, 0.610	928.000, 0.621	928.000, 0.619	928.000, 0.511	928.000, 0.484
929.000, 0.664	929.000, 0.748	929.000, 0.770	929.000, 0.703	929.000, 0.681	929.000, 0.609	929.000, 0.619	929.000, 0.616	929.000, 0.513	929.000, 0.483
930.000, 0.664	930.000, 0.746	930.000, 0.769	930.000, 0.703	930.000, 0.680	930.000, 0.609	930.000, 0.620	930.000, 0.613	930.000, 0.514	930.000, 0.482
931.000, 0.660	931.000, 0.742	931.000, 0.766	931.000, 0.694	931.000, 0.675	931.000, 0.605	931.000, 0.617	931.000, 0.611	931.000, 0.508	931.000, 0.480
932.000, 0.650	932.000, 0.730	932.000, 0.754	932.000, 0.686	932.000, 0.665	932.000, 0.598	932.000, 0.608	932.000, 0.605	932.000, 0.500	932.000, 0.475
933.000, 0.641	933.000, 0.717	933.000, 0.739	933.000, 0.681	933.000, 0.653	933.000, 0.592	933.000, 0.595	933.000, 0.596	933.000, 0.495	933.000, 0.469
934.000, 0.647	934.000, 0.720	934.000, 0.745	934.000, 0.685	934.000, 0.655	934.000, 0.594	934.000, 0.594	934.000, 0.596	934.000, 0.498	934.000, 0.470
935.000, 0.650	935.000, 0.720	935.000, 0.748	935.000, 0.683	935.000, 0.658	935.000, 0.594	935.000, 0.596	935.000, 0.597	935.000, 0.499	935.000, 0.473
936.000, 0.644	936.000, 0.712	936.000, 0.741	936.000, 0.673	936.000, 0.657	936.000, 0.586	936.000, 0.597	936.000, 0.595	936.000, 0.494	936.000, 0.475
937.000, 0.639	937.000, 0.711	937.000, 0.738	937.000, 0.671	937.000, 0.658	937.000, 0.582	937.000, 0.600	937.000, 0.596	937.000, 0.492	937.000, 0.467
938.000, 0.639	938.000, 0.716	938.000, 0.743	938.000, 0.677	938.000, 0.662	938.000, 0.587	938.000, 0.603	938.000, 0.597	938.000, 0.496	938.000, 0.464
939.000, 0.645	939.000, 0.725	939.000, 0.756	939.000, 0.688	939.000, 0.667	939.000, 0.600	939.000, 0.605	939.000, 0.597	939.000, 0.506	939.000, 0.473
940.000, 0.650	940.000, 0.729	940.000, 0.756	940.000, 0.691	940.000, 0.666	940.000, 0.599	940.000, 0.606	940.000, 0.596	940.000, 0.502	940.000, 0.476
