325.000, 0.018	325.000, 0.027	325.000, 0.021	325.000, 0.028	325.000, 0.026	325.000, 0.032	325.000, 0.033	325.000, 0.049	325.000, 0.045	325.000, 0.037
787.000, 0.228	787.000, 0.167	787.000, 0.216	787.000, 0.248	787.000, 0.264	787.000, 0.270	787.000, 0.251	787.000, 0.264	787.000, 0.219	787.000, 0.266
788.000, 0.229	788.000, 0.168	788.000, 0.217	788.000, 0.249	788.000, 0.265	788.000, 0.271	788.000, 0.252	788.000, 0.266	788.000, 0.220	788.000, 0.267
789.000, 0.230	789.000, 0.169	789.000, 0.217	789.000, 0.250	789.000, 0.266	789.000, 0.272	789.000, 0.253	789.000, 0.267	789.000, 0.221	789.000, 0.267
790.000, 0.232	790.000, 0.170	790.000, 0.219	790.000, 0.251	790.000, 0.267	790.000, 0.274	790.000, 0.254	790.000, 0.268	790.000, 0.222	790.000, 0.269
791.000, 0.233	791.000, 0.171	791.000, 0.220	791.000, 0.252	791.000, 0.268	791.000, 0.275	791.000, 0.255	791.000, 0.269	791.000, 0.223	791.000, 0.270
792.000, 0.234	792.000, 0.171	792.000, 0.221	792.000, 0.253	792.000, 0.269	792.000, 0.275	792.000, 0.256	792.000, 0.269	792.000, 0.224	792.000, 0.271
793.000, 0.234	793.000, 0.172	793.000, 0.221	793.000, 0.254	793.000, 0.271	793.000, 0.276	793.000, 0.256	793.000, 0.270	793.000, 0.224	793.000, 0.272
794.000, 0.235	794.000, 0.173	794.000, 0.222	794.000, 0.255	794.000, 0.272	794.000, 0.277	794.000, 0.257	794.000, 0.271	794.000, 0.225	794.000, 0.272
795.000, 0.235	795.000, 0.173	795.000, 0.222	795.000, 0.255	795.000, 0.272	795.000, 0.278	795.000, 0.257	795.000, 0.271	795.000, 0.225	795.000, 0.273
796.000, 0.236	796.000, 0.174	796.000, 0.223	796.000, 0.257	796.000, 0.273	796.000, 0.279	796.000, 0.258	796.000, 0.272	796.000, 0.226	796.000, 0.274
797.000, 0.237	797.000, 0.175	797.000, 0.225	797.000, 0.258	797.000, 0.274	797.000, 0.280	797.000, 0.260	797.000, 0.273	797.000, 0.227	797.000, 0.275
798.000, 0.239	798.000, 0.175	798.000, 0.226	798.000, 0.259	798.000, 0.276	798.000, 0.282	798.000, 0.261	798.000, 0.275	798.000, 0.228	798.000, 0.276
799.000, 0.240	799.000, 0.176	799.000, 0.227	799.000, 0.260	799.000, 0.277	799.000, 0.283	799.000, 0.262	799.000, 0.276	799.000, 0.229	799.000, 0.277
800.000, 0.241	800.000, 0.177	800.000, 0.228	800.000, 0.261	800.000, 0.278	800.000, 0.284	800.000, 0.262	800.000, 0.276	800.000, 0.230	800.000, 0.278
801.000, 0.242	801.000, 0.178	801.000, 0.229	801.000, 0.262	801.000, 0.279	801.000, 0.285	801.000, 0.263	801.000, 0.277	801.000, 0.230	801.000, 0.279
802.000, 0.243	802.000, 0.179	802.000, 0.230	802.000, 0.263	802.000, 0.280	802.000, 0.286	802.000, 0.264	802.000, 0.278	802.000, 0.231	802.000, 0.281
803.000, 0.244	803.000, 0.180	803.000, 0.230	803.000, 0.264	803.000, 0.280	803.000, 0.288	803.000, 0.265	803.000, 0.279	803.000, 0.232	803.000, 0.282
804.000, 0.245	804.000, 0.180	804.000, 0.231	804.000, 0.265	804.000, 0.282	804.000, 0.288	804.000, 0.266	804.000, 0.280	804.000, 0.232	804.000, 0.283
805.000, 0.246	805.000, 0.180	805.000, 0.232	805.000, 0.266	805.000, 0.283	805.000, 0.289	805.000, 0.267	805.000, 0.280	805.000, 0.233	805.000, 0.283
806.000, 0.247	806.000, 0.181	806.000, 0.233	806.000, 0.267	806.000, 0.284	806.000, 0.290	806.000, 0.268	806.000, 0.281	806.000, 0.234	806.000, 0.285
807.000, 0.248	807.000, 0.182	807.000, 0.234	807.000, 0.268	807.000, 0.285	807.000, 0.292	807.000, 0.269	807.000, 0.283	807.000, 0.235	807.000, 0.286
808.000, 0.249	808.000, 0.183	808.000, 0.235	808.000, 0.269	808.000, 0.287	808.000, 0.293	808.000, 0.270	808.000, 0.284	808.000, 0.237	808.000, 0.287
809.000, 0.250	809.000, 0.183	809.000, 0.236	809.000, 0.269	809.000, 0.287	809.000, 0.293	809.000, 0.270	809.000, 0.284	809.000, 0.237	809.000, 0.288
810.000, 0.251	810.000, 0.184	810.000, 0.237	810.000, 0.271	810.000, 0.288	810.000, 0.294	810.000, 0.271	810.000, 0.285	810.000, 0.237	810.000, 0.288
811.000, 0.252	811.000, 0.185	811.000, 0.238	811.000, 0.272	811.000, 0.289	811.000, 0.295	811.000, 0.272	811.000, 0.285	811.000, 0.238	811.000, 0.289
812.000, 0.253	812.000, 0.186	812.000, 0.239	812.000, 0.273	812.000, 0.290	812.000, 0.296	812.000, 0.273	812.000, 0.286	812.000, 0.238	812.000, 0.290
813.000, 0.254	813.000, 0.186	813.000, 0.239	813.000, 0.274	813.000, 0.291	813.000, 0.296	813.000, 0.274	813.000, 0.287	813.000, 0.239	813.000, 0.290
814.000, 0.255	814.000, 0.187	814.000, 0.241	814.000, 0.275	814.000, 0.292	814.000, 0.298	814.000, 0.274	814.000, 0.287	814.000, 0.240	814.000, 0.292
815.000, 0.254	815.000, 0.187	815.000, 0.241	815.000, 0.275	815.000, 0.292	815.000, 0.299	815.000, 0.274	815.000, 0.288	815.000, 0.241	815.000, 0.293
816.000, 0.254	816.000, 0.187	816.000, 0.240	816.000, 0.276	816.000, 0.293	816.000, 0.299	816.000, 0.275	816.000, 0.289	816.000, 0.242	816.000, 0.294
817.000, 0.255	817.000, 0.188	817.000, 0.241	817.000, 0.277	817.000, 0.294	817.000, 0.300	817.000, 0.276	817.000, 0.290	817.000, 0.242	817.000, 0.294
818.000, 0.257	818.000, 0.189	818.000, 0.243	818.000, 0.278	818.000, 0.295	818.000, 0.301	818.000, 0.277	818.000, 0.291	818.000, 0.243	818.000, 0.296
819.000, 0.260	819.000, 0.190	819.000, 0.245	819.000, 0.280	819.000, 0.296	819.000, 0.304	819.000, 0.278	819.000, 0.292	819.000, 0.245	819.000, 0.297
820.000, 0.260	820.000, 0.191	820.000, 0.245	820.000, 0.280	820.000, 0.297	820.000, 0.305	820.000, 0.279	820.000, 0.293	820.000, 0.245	820.000, 0.298
821.000, 0.260	821.000, 0.191	821.000, 0.245	821.000, 0.280	821.000, 0.298	821.000, 0.305	821.000, 0.280	821.000, 0.294	821.000, 0.246	821.000, 0.298
822.000, 0.261	822.000, 0.193	822.000, 0.247	822.000, 0.282	822.000, 0.299	822.000, 0.306	822.000, 0.281	822.000, 0.295	822.000, 0.247	822.000, 0.300
823.000, 0.262	823.000, 0.193	823.000, 0.248	823.000, 0.283	823.000, 0.300	823.000, 0.307	823.000, 0.282	823.000, 0.296	823.000, 0.248	823.000, 0.301
824.000, 0.265	824.000, 0.194	824.000, 0.250	824.000, 0.284	824.000, 0.302	824.000, 0.309	824.000, 0.283	824.000, 0.297	824.000, 0.248	824.000, 0.302
825.000, 0.266	825.000, 0.195	825.000, 0.251	825.000, 0.286	825.000, 0.303	825.000, 0.311	825.000, 0.285	825.000, 0.298	825.000, 0.249	825.000, 0.304
826.000, 0.267	826.000, 0.196	826.000, 0.251	826.000, 0.287	826.000, 0.304	826.000, 0.311	826.000, 0.285	826.000, 0.299	826.000, 0.250	826.000, 0.304
827.000, 0.267	827.000, 0.196	827.000, 0.251	827.000, 0.287	827.000, 0.305	827.000, 0.312	827.000, 0.285	827.000, 0.300	827.000, 0.251	827.000, 0.305
828.000, 0.268	828.000, 0.197	828.000, 0.252	828.000, 0.288	828.000, 0.306	828.000, 0.313	828.000, 0.287	828.000, 0.301	828.000, 0.252	828.000, 0.306
829.000, 0.269	829.000, 0.198	829.000, 0.253	829.000, 0.290	829.000, 0.307	829.000, 0.314	829.000, 0.288	829.000, 0.302	829.000, 0.253	829.000, 0.308
830.000, 0.271	830.000, 0.199	830.000, 0.255	830.000, 0.291	830.000, 0.309	830.000, 0.315	830.000, 0.289	830.000, 0.303	830.000, 0.254	830.000, 0.309
831.000, 0.272	831.000, 0.200	831.000, 0.256	831.000, 0.291	831.000, 0.310	831.000, 0.316	831.000, 0.289	831.000, 0.304	831.000, 0.255	831.000, 0.310
832.000, 0.272	832.000, 0.201	832.000, 0.257	832.000, 0.292	832.000, 0.310	832.000, 0.317	832.000, 0.290	832.000, 0.305	832.000, 0.256	832.000, 0.311
833.000, 0.273	833.000, 0.201	833.000, 0.257	833.000, 0.293	833.000, 0.311	833.000, 0.318	833.000, 0.292	833.000, 0.305	833.000, 0.256	833.000, 0.311
834.000, 0.274	834.000, 0.202	834.000, 0.259	834.000, 0.295	834.000, 0.313	834.000, 0.320	834.000, 0.293	834.000, 0.306	834.000, 0.258	834.000, 0.313
835.000, 0.276	835.000, 0.203	835.000, 0.260	835.000, 0.296	835.000, 0.315	835.000, 0.321	835.000, 0.295	835.000, 0.308	835.000, 0.259	835.000, 0.315
836.000, 0.277	836.000, 0.204	836.000, 0.261	836.000, 0.297	836.000, 0.316	836.000, 0.322	836.000, 0.295	836.000, 0.309	836.000, 0.260	836.000, 0.316
837.000, 0.277	837.000, 0.205	837.000, 0.262	837.000, 0.298	837.000, 0.317	837.000, 0.324	837.000, 0.296	837.000, 0.310	837.000, 0.261	837.000, 0.316
838.000, 0.278	838.000, 0.206	838.000, 0.263	838.000, 0.299	838.000, 0.318	838.000, 0.325	838.000, 0.297	838.000, 0.311	838.000, 0.263	838.000, 0.317
839.000, 0.279	839.000, 0.206	839.000, 0.263	839.000, 0.299	839.000, 0.318	839.000, 0.325	839.000, 0.297	839.000, 0.312	839.000, 0.263	839.000, 0.318
840.000, 0.281	840.000, 0.207	840.000, 0.264	840.000, 0.300	840.000, 0.320	840.000, 0.326	840.000, 0.298	840.000, 0.312	840.000, 0.263	840.000, 0.319
841.000, 0.281	841.000, 0.208	841.000, 0.266	841.000, 0.302	841.000, 0.322	841.000, 0.327	841.000, 0.300	841.000, 0.313	841.000, 0.264	841.000, 0.321
842.000, 0.283	842.000, 0.209	842.000, 0.266	842.000, 0.302	842.000, 0.323	842.000, 0.329	842.000, 0.301	842.000, 0.314	842.000, 0.265	842.000, 0.322
843.000, 0.284	843.000, 0.210	843.000, 0.267	843.000, 0.303	843.000, 0.323	843.000, 0.330	843.000, 0.301	843.000, 0.315	843.000, 0.265	843.000, 0.323
844.000, 0.285	844.000, 0.211	844.000, 0.268	844.000, 0.305	844.000, 0.324	844.000, 0.331	844.000, 0.302	844.000, 0.316	844.000, 0.266	844.000, 0.325
845.000, 0.286	845.000, 0.212	845.000, 0.270	845.000, 0.307	845.000, 0.325	845.000, 0.333	845.000, 0.304	845.000, 0.318	845.000, 0.267	845.000, 0.326
846.000, 0.287	846.000, 0.213	846.000, 0.271	846.000, 0.308	846.000, 0.327	846.000, 0.334	846.000, 0.305	846.000, 0.319	846.000, 0.268	846.000, 0.327
847.000, 0.287	847.000, 0.213	847.000, 0.270	847.000, 0.308	847.000, 0.327	847.000, 0.334	847.000, 0.305	847.000, 0.319	847.000, 0.269	847.000, 0.327
848.000, 0.288	848.000, 0.213	848.000, 0.271	848.000, 0.308	848.000, 0.328	848.000, 0.335	848.000, 0.305	848.000, 0.320	848.000, 0.270	848.000, 0.327
849.000, 0.289	849.000, 0.214	849.000, 0.274	849.000, 0.310	849.000, 0.330	849.000, 0.337	849.000, 0.307	849.000, 0.321	849.000, 0.271	849.000, 0.329
850.000, 0.289	850.000, 0.215	850.000, 0.274	850.000, 0.310	850.000, 0.330	850.000, 0.337	850.000, 0.307	850.000, 0.321	850.000, 0.270	850.000, 0.330
851.000, 0.290	851.000, 0.215	851.000, 0.274	851.000, 0.310	851.000, 0.330	851.000, 0.337	851.000, 0.308	851.000, 0.321	851.000, 0.271	851.000, 0.330
852.000, 0.290	852.000, 0.215	852.000, 0.275	852.000, 0.312	852.000, 0.331	852.000, 0.339	852.000, 0.309	852.000, 0.323	852.000, 0.272	852.000, 0.331
853.000, 0.291	853.000, 0.216	853.000, 0.276	853.000, 0.313	853.000, 0.332	853.000, 0.340	853.000, 0.310	853.000, 0.324	853.000, 0.273	853.000, 0.332
854.000, 0.293	854.000, 0.217	854.000, 0.277	854.000, 0.314	854.000, 0.334	854.000, 0.341	854.000, 0.311	854.000, 0.325	854.000, 0.273	854.000, 0.333
855.000, 0.294	855.000, 0.218	855.000, 0.278	855.000, 0.315	855.000, 0.335	855.000, 0.342	855.000, 0.311	855.000, 0.326	855.000, 0.274	855.000, 0.335
856.000, 0.296	856.000, 0.220	856.000, 0.279	856.000, 0.317	856.000, 0.336	856.000, 0.344	856.000, 0.313	856.000, 0.327	856.000, 0.276	856.000, 0.336
857.000, 0.297	857.000, 0.220	857.000, 0.280	857.000, 0.318	857.000, 0.337	857.000, 0.345	857.000, 0.315	857.000, 0.328	857.000, 0.277	857.000, 0.338
858.000, 0.297	858.000, 0.220	858.000, 0.281	858.000, 0.318	858.000, 0.339	858.000, 0.346	858.000, 0.316	858.000, 0.329	858.000, 0.278	858.000, 0.339
859.000, 0.298	859.000, 0.221	859.000, 0.282	859.000, 0.319	859.000, 0.340	859.000, 0.347	859.000, 0.316	859.000, 0.331	859.000, 0.279	859.000, 0.340
860.000, 0.300	860.000, 0.222	860.000, 0.283	860.000, 0.321	860.000, 0.341	860.000, 0.348	860.000, 0.317	860.000, 0.332	860.000, 0.280	860.000, 0.341
861.000, 0.300	861.000, 0.223	861.000, 0.283	861.000, 0.322	861.000, 0.341	861.000, 0.349	861.000, 0.317	861.000, 0.332	861.000, 0.280	861.000, 0.341
862.000, 0.300	862.000, 0.223	862.000, 0.283	862.000, 0.322	862.000, 0.341	862.000, 0.350	862.000, 0.318	862.000, 0.333	862.000, 0.281	862.000, 0.341
863.000, 0.302	863.000, 0.224	863.000, 0.285	863.000, 0.323	863.000, 0.343	863.000, 0.351	863.000, 0.320	863.000, 0.334	863.000, 0.282	863.000, 0.343
864.000, 0.303	864.000, 0.225	864.000, 0.287	864.000, 0.324	864.000, 0.344	864.000, 0.352	864.000, 0.321	864.000, 0.335	864.000, 0.283	864.000, 0.345
865.000, 0.304	865.000, 0.226	865.000, 0.287	865.000, 0.325	865.000, 0.344	865.000, 0.353	865.000, 0.322	865.000, 0.335	865.000, 0.284	865.000, 0.346
866.000, 0.304	866.000, 0.225	866.000, 0.287	866.000, 0.326	866.000, 0.344	866.000, 0.354	866.000, 0.322	866.000, 0.336	866.000, 0.284	866.000, 0.347
867.000, 0.305	867.000, 0.226	867.000, 0.288	867.000, 0.327	867.000, 0.346	867.000, 0.355	867.000, 0.323	867.000, 0.337	867.000, 0.285	867.000, 0.347
868.000, 0.307	868.000, 0.229	868.000, 0.290	868.000, 0.328	868.000, 0.349	868.000, 0.357	868.000, 0.324	868.000, 0.338	868.000, 0.287	868.000, 0.349
869.000, 0.309	869.000, 0.230	869.000, 0.292	869.000, 0.330	869.000, 0.350	869.000, 0.359	869.000, 0.326	869.000, 0.340	869.000, 0.288	869.000, 0.351
870.000, 0.310	870.000, 0.230	870.000, 0.293	870.000, 0.331	870.000, 0.351	870.000, 0.360	870.000, 0.327	870.000, 0.341	870.000, 0.289	870.000, 0.352
871.000, 0.310	871.000, 0.231	871.000, 0.293	871.000, 0.331	871.000, 0.353	871.000, 0.360	871.000, 0.328	871.000, 0.341	871.000, 0.290	871.000, 0.353
872.000, 0.311	872.000, 0.232	872.000, 0.294	872.000, 0.332	872.000, 0.353	872.000, 0.361	872.000, 0.328	872.000, 0.342	872.000, 0.290	872.000, 0.354
873.000, 0.312	873.000, 0.233	873.000, 0.295	873.000, 0.333	873.000, 0.354	873.000, 0.362	873.000, 0.329	873.000, 0.343	873.000, 0.290	873.000, 0.354
874.000, 0.311	874.000, 0.232	874.000, 0.295	874.000, 0.333	874.000, 0.354	874.000, 0.363	874.000, 0.329	874.000, 0.342	874.000, 0.290	874.000, 0.354
875.000, 0.313	875.000, 0.233	875.000, 0.296	875.000, 0.334	875.000, 0.356	875.000, 0.364	875.000, 0.331	875.000, 0.344	875.000, 0.292	875.000, 0.356
876.000, 0.317	876.000, 0.235	876.000, 0.298	876.000, 0.336	876.000, 0.357	876.000, 0.366	876.000, 0.333	876.000, 0.347	876.000, 0.295	876.000, 0.358
877.000, 0.316	877.000, 0.235	877.000, 0.297	877.000, 0.336	877.000, 0.357	877.000, 0.366	877.000, 0.333	877.000, 0.347	877.000, 0.293	877.000, 0.358
878.000, 0.316	878.000, 0.235	878.000, 0.298	878.000, 0.337	878.000, 0.357	878.000, 0.367	878.000, 0.333	878.000, 0.347	878.000, 0.293	878.000, 0.358
879.000, 0.317	879.000, 0.236	879.000, 0.299	879.000, 0.339	879.000, 0.359	879.000, 0.369	879.000, 0.335	879.000, 0.349	879.000, 0.296	879.000, 0.361
880.000, 0.318	880.000, 0.237	880.000, 0.300	880.000, 0.339	880.000, 0.361	880.000, 0.368	880.000, 0.335	880.000, 0.349	880.000, 0.297	880.000, 0.362
881.000, 0.319	881.000, 0.237	881.000, 0.300	881.000, 0.339	881.000, 0.362	881.000, 0.368	881.000, 0.336	881.000, 0.350	881.000, 0.297	881.000, 0.362
882.000, 0.320	882.000, 0.237	882.000, 0.301	882.000, 0.340	882.000, 0.363	882.000, 0.370	882.000, 0.337	882.000, 0.351	882.000, 0.297	882.000, 0.362
883.000, 0.321	883.000, 0.240	883.000, 0.303	883.000, 0.341	883.000, 0.364	883.000, 0.371	883.000, 0.337	883.000, 0.352	883.000, 0.299	883.000, 0.364
884.000, 0.322	884.000, 0.242	884.000, 0.304	884.000, 0.343	884.000, 0.365	884.000, 0.373	884.000, 0.338	884.000, 0.354	884.000, 0.302	884.000, 0.366
885.000, 0.324	885.000, 0.241	885.000, 0.305	885.000, 0.344	885.000, 0.367	885.000, 0.374	885.000, 0.340	885.000, 0.355	885.000, 0.303	885.000, 0.368
886.000, 0.325	886.000, 0.241	886.000, 0.305	886.000, 0.344	886.000, 0.367	886.000, 0.375	886.000, 0.341	886.000, 0.356	886.000, 0.302	886.000, 0.368
887.000, 0.325	887.000, 0.241	887.000, 0.306	887.000, 0.344	887.000, 0.366	887.000, 0.375	887.000, 0.340	887.000, 0.355	887.000, 0.301	887.000, 0.366
888.000, 0.326	888.000, 0.242	888.000, 0.306	888.000, 0.346	888.000, 0.367	888.000, 0.377	888.000, 0.341	888.000, 0.356	888.000, 0.303	888.000, 0.369
889.000, 0.327	889.000, 0.244	889.000, 0.308	889.000, 0.348	889.000, 0.369	889.000, 0.379	889.000, 0.343	889.000, 0.357	889.000, 0.304	889.000, 0.372
890.000, 0.329	890.000, 0.245	890.000, 0.310	890.000, 0.349	890.000, 0.370	890.000, 0.380	890.000, 0.344	890.000, 0.359	890.000, 0.305	890.000, 0.373
891.000, 0.329	891.000, 0.246	891.000, 0.310	891.000, 0.349	891.000, 0.371	891.000, 0.380	891.000, 0.345	891.000, 0.359	891.000, 0.305	891.000, 0.374
892.000, 0.329	892.000, 0.246	892.000, 0.311	892.000, 0.349	892.000, 0.372	892.000, 0.380	892.000, 0.345	892.000, 0.359	892.000, 0.305	892.000, 0.374
893.000, 0.330	893.000, 0.245	893.000, 0.311	893.000, 0.350	893.000, 0.372	893.000, 0.382	893.000, 0.344	893.000, 0.360	893.000, 0.304	893.000, 0.374
894.000, 0.330	894.000, 0.245	894.000, 0.311	894.000, 0.350	894.000, 0.372	894.000, 0.382	894.000, 0.345	894.000, 0.360	894.000, 0.305	894.000, 0.374
895.000, 0.330	895.000, 0.247	895.000, 0.311	895.000, 0.350	895.000, 0.372	895.000, 0.381	895.000, 0.347	895.000, 0.360	895.000, 0.307	895.000, 0.374
896.000, 0.331	896.000, 0.248	896.000, 0.313	896.000, 0.351	896.000, 0.373	896.000, 0.382	896.000, 0.347	896.000, 0.360	896.000, 0.308	896.000, 0.374
897.000, 0.332	897.000, 0.249	897.000, 0.314	897.000, 0.352	897.000, 0.374	897.000, 0.383	897.000, 0.347	897.000, 0.362	897.000, 0.309	897.000, 0.376
898.000, 0.333	898.000, 0.249	898.000, 0.314	898.000, 0.352	898.000, 0.375	898.000, 0.384	898.000, 0.348	898.000, 0.365	898.000, 0.309	898.000, 0.379
899.000, 0.333	899.000, 0.249	899.000, 0.315	899.000, 0.354	899.000, 0.377	899.000, 0.385	899.000, 0.349	899.000, 0.364	899.000, 0.311	899.000, 0.378
900.000, 0.334	900.000, 0.250	900.000, 0.316	900.000, 0.356	900.000, 0.380	900.000, 0.387	900.000, 0.351	900.000, 0.364	900.000, 0.313	900.000, 0.379
901.000, 0.337	901.000, 0.251	901.000, 0.318	901.000, 0.358	901.000, 0.380	901.000, 0.391	901.000, 0.351	901.000, 0.367	901.000, 0.313	901.000, 0.382
902.000, 0.339	902.000, 0.252	902.000, 0.319	902.000, 0.360	902.000, 0.383	902.000, 0.392	902.000, 0.353	902.000, 0.369	902.000, 0.315	902.000, 0.384
903.000, 0.339	903.000, 0.253	903.000, 0.319	903.000, 0.361	903.000, 0.385	903.000, 0.393	903.000, 0.354	903.000, 0.369	903.000, 0.317	903.000, 0.384
904.000, 0.338	904.000, 0.252	904.000, 0.319	904.000, 0.356	904.000, 0.381	904.000, 0.392	904.000, 0.354	904.000, 0.368	904.000, 0.314	904.000, 0.383
905.000, 0.338	905.000, 0.253	905.000, 0.319	905.000, 0.356	905.000, 0.380	905.000, 0.392	905.000, 0.355	905.000, 0.367	905.000, 0.314	905.000, 0.384
906.000, 0.339	906.000, 0.257	906.000, 0.321	906.000, 0.362	906.000, 0.382	906.000, 0.394	906.000, 0.357	906.000, 0.368	906.000, 0.317	906.000, 0.388
907.000, 0.341	907.000, 0.258	907.000, 0.321	907.000, 0.363	907.000, 0.384	907.000, 0.396	907.000, 0.357	907.000, 0.370	907.000, 0.318	907.000, 0.388
908.000, 0.342	908.000, 0.257	908.000, 0.321	908.000, 0.363	908.000, 0.385	908.000, 0.395	908.000, 0.357	908.000, 0.371	908.000, 0.319	908.000, 0.389
909.000, 0.340	909.000, 0.255	909.000, 0.322	909.000, 0.361	909.000, 0.384	909.000, 0.393	909.000, 0.357	909.000, 0.370	909.000, 0.319	909.000, 0.390
910.000, 0.341	910.000, 0.257	910.000, 0.324	910.000, 0.362	910.000, 0.387	910.000, 0.396	910.000, 0.359	910.000, 0.372	910.000, 0.318	910.000, 0.392
911.000, 0.344	911.000, 0.259	911.000, 0.325	911.000, 0.364	911.000, 0.389	911.000, 0.399	911.000, 0.361	911.000, 0.374	911.000, 0.317	911.000, 0.391
912.000, 0.345	912.000, 0.258	912.000, 0.324	912.000, 0.364	912.000, 0.389	912.000, 0.399	912.000, 0.362	912.000, 0.376	912.000, 0.319	912.000, 0.388
913.000, 0.345	913.000, 0.258	913.000, 0.323	913.000, 0.365	913.000, 0.388	913.000, 0.399	913.000, 0.362	913.000, 0.375	913.000, 0.320	913.000, 0.389
914.000, 0.345	914.000, 0.259	914.000, 0.325	914.000, 0.366	914.000, 0.388	914.000, 0.399	914.000, 0.362	914.000, 0.373	914.000, 0.321	914.000, 0.394
915.000, 0.347	915.000, 0.261	915.000, 0.330	915.000, 0.367	915.000, 0.391	915.000, 0.402	915.000, 0.364	915.000, 0.377	915.000, 0.323	915.000, 0.397
916.000, 0.347	916.000, 0.261	916.000, 0.331	916.000, 0.367	916.000, 0.393	916.000, 0.403	916.000, 0.364	916.000, 0.378	916.000, 0.324	916.000, 0.397
917.000, 0.346	917.000, 0.261	917.000, 0.327	917.000, 0.367	917.000, 0.394	917.000, 0.401	917.000, 0.363	917.000, 0.377	917.000, 0.323	917.000, 0.394
918.000, 0.347	918.000, 0.262	918.000, 0.330	918.000, 0.368	918.000, 0.394	918.000, 0.401	918.000, 0.364	918.000, 0.378	918.000, 0.324	918.000, 0.396
919.000, 0.350	919.000, 0.265	919.000, 0.333	919.000, 0.371	919.000, 0.396	919.000, 0.403	919.000, 0.366	919.000, 0.381	919.000, 0.326	919.000, 0.399
920.000, 0.354	920.000, 0.268	920.000, 0.335	920.000, 0.375	920.000, 0.398	920.000, 0.408	920.000, 0.369	920.000, 0.382	920.000, 0.330	920.000, 0.402
921.000, 0.356	921.000, 0.268	921.000, 0.335	921.000, 0.375	921.000, 0.399	921.000, 0.410	921.000, 0.368	921.000, 0.382	921.000, 0.329	921.000, 0.403
922.000, 0.356	922.000, 0.266	922.000, 0.335	922.000, 0.374	922.000, 0.400	922.000, 0.409	922.000, 0.367	922.000, 0.382	922.000, 0.328	922.000, 0.404
923.000, 0.356	923.000, 0.267	923.000, 0.335	923.000, 0.376	923.000, 0.402	923.000, 0.409	923.000, 0.371	923.000, 0.384	923.000, 0.330	923.000, 0.403
924.000, 0.358	924.000, 0.266	924.000, 0.336	924.000, 0.376	924.000, 0.402	924.000, 0.411	924.000, 0.374	924.000, 0.386	924.000, 0.331	924.000, 0.405
925.000, 0.361	925.000, 0.265	925.000, 0.338	925.000, 0.374	925.000, 0.401	925.000, 0.414	925.000, 0.374	925.000, 0.385	925.000, 0.330	925.000, 0.407
926.000, 0.361	926.000, 0.266	926.000, 0.338	926.000, 0.374	926.000, 0.401	926.000, 0.416	926.000, 0.372	926.000, 0.384	926.000, 0.329	926.000, 0.404
927.000, 0.359	927.000, 0.268	927.000, 0.338	927.000, 0.376	927.000, 0.401	927.000, 0.414	927.000, 0.370	927.000, 0.385	927.000, 0.327	927.000, 0.403
928.000, 0.357	928.000, 0.270	928.000, 0.338	928.000, 0.379	928.000, 0.400	928.000, 0.410	928.000, 0.370	928.000, 0.388	928.000, 0.327	928.000, 0.406
929.000, 0.354	929.000, 0.269	929.000, 0.337	929.000, 0.378	929.000, 0.400	929.000, 0.409	929.000, 0.370	929.000, 0.388	929.000, 0.329	929.000, 0.402
930.000, 0.353	930.000, 0.268	930.000, 0.338	930.000, 0.376	930.000, 0.402	930.000, 0.410	930.000, 0.370	930.000, 0.390	930.000, 0.332	930.000, 0.400
931.000, 0.358	931.000, 0.273	931.000, 0.345	931.000, 0.376	931.000, 0.411	931.000, 0.415	931.000, 0.372	931.000, 0.394	931.000, 0.336	931.000, 0.411
932.000, 0.363	932.000, 0.275	932.000, 0.345	932.000, 0.376	932.000, 0.412	932.000, 0.416	932.000, 0.371	932.000, 0.397	932.000, 0.336	932.000, 0.415
933.000, 0.365	933.000, 0.274	933.000, 0.338	933.000, 0.374	933.000, 0.406	933.000, 0.413	933.000, 0.370	933.000, 0.396	933.000, 0.336	933.000, 0.410
934.000, 0.362	934.000, 0.272	934.000, 0.334	934.000, 0.372	934.000, 0.410	934.000, 0.417	934.000, 0.378	934.000, 0.400	934.000, 0.340	934.000, 0.410
935.000, 0.359	935.000, 0.271	935.000, 0.334	935.000, 0.374	935.000, 0.408	935.000, 0.421	935.000, 0.382	935.000, 0.401	935.000, 0.337	935.000, 0.405
936.000, 0.357	936.000, 0.270	936.000, 0.338	936.000, 0.378	936.000, 0.398	936.000, 0.421	936.000, 0.378	936.000, 0.396	936.000, 0.326	936.000, 0.399
937.000, 0.354	937.000, 0.270	937.000, 0.341	937.000, 0.382	937.000, 0.403	937.000, 0.423	937.000, 0.383	937.000, 0.392	937.000, 0.334	937.000, 0.410
938.000, 0.354	938.000, 0.271	938.000, 0.344	938.000, 0.384	938.000, 0.407	938.000, 0.423	938.000, 0.385	938.000, 0.389	938.000, 0.340	938.000, 0.416
939.000, 0.359	939.000, 0.271	939.000, 0.346	939.000, 0.382	939.000, 0.404	939.000, 0.419	939.000, 0.377	939.000, 0.387	939.000, 0.334	939.000, 0.408
940.000, 0.359	940.000, 0.271	940.000, 0.341	940.000, 0.380	940.000, 0.401	940.000, 0.415	940.000, 0.370	940.000, 0.387	940.000, 0.332	940.000, 0.412
